HGT_prl,time,lat,lon,TMP_prl,TMP_2m,APCP_sfc
5813.017,1041120000.0,,,287.95987,299.1247,0.0
5814.267,1041141600.0,,,288.75674,300.5622,0.0
5815.517,1041163200.0,,,288.20987,302.3122,0.0
5815.267,1041184800.0,,,289.13174,302.4372,0.0
5812.517,1041206400.0,,,289.3505,301.34344,0.0
5810.767,1041228000.0,,,290.24112,300.5622,0.0
5809.517,1041249600.0,,,290.00674,298.53094,0.0
5808.517,1041271200.0,,,289.99112,297.78094,0.0
5807.517,1041292800.0,,,289.25674,298.03094,0.0
5806.267,1041314400.0,,,288.31924,296.6872,0.0
5804.017,1041336000.0,,,287.163,296.1247,0.0
5801.017,1041357600.0,,,286.6005,294.1872,0.0
5797.267,1041379200.0,,,286.13174,293.3122,0.0
5794.517,1041400800.0,,,285.77237,291.09344,0.0
5792.017,1041422400.0,,,284.788,288.65594,0.0
5789.767,1041444000.0,,,285.69424,290.1247,0.0
5789.517,1041465600.0,,,284.95987,287.84344,0.0
5786.767,1041487200.0,,,286.20987,287.3122,0.0
5785.017,1041508800.0,,,286.89737,289.21844,0.0
5784.767,1041530400.0,,,287.80362,289.40594,0.0
5784.517,1041552000.0,,,286.56924,290.4997,0.0
5784.267,1041573600.0,,,287.413,293.7497,0.0
5782.767,1041595200.0,,,286.08487,289.8747,0.0
5788.517,1041616800.0,,,286.69424,292.84344,0.0
5784.767,1041638400.0,,,287.00674,293.03094,0.0
5786.517,1041660000.0,,,286.55362,294.15594,0.0
5783.517,1041681600.0,,,287.6005,288.53094,0.0
5783.017,1041703200.0,,,288.44424,290.09344,0.0
5794.767,1041724800.0,,,284.1005,295.6247,0.0
5793.767,1041746400.0,,,285.20987,296.34344,0.0
5797.267,1041768000.0,,,285.08487,297.7497,0.0
5798.017,1041789600.0,,,285.02237,299.2497,0.0
5800.267,1041811200.0,,,286.33487,300.03094,0.0
5800.517,1041832800.0,,,288.58487,299.71844,0.0
5801.267,1041854400.0,,,287.95987,299.8747,0.0
5802.517,1041876000.0,,,288.36612,298.8747,0.0
5801.767,1041897600.0,,,288.50674,295.03094,0.0
5799.267,1041919200.0,,,288.64737,296.78094,0.0
5796.267,1041940800.0,,,287.95987,296.71844,0.0
5796.517,1041962400.0,,,288.06924,296.21844,0.0
5796.517,1041984000.0,,,287.538,295.4997,0.0
5793.767,1042005600.0,,,285.913,293.90594,0.0
5791.517,1042027200.0,,,286.64737,293.96844,0.0
5789.017,1042048800.0,,,285.55362,293.1872,0.0
5784.517,1042070400.0,,,285.20987,291.8747,0.0
5781.017,1042092000.0,,,285.39737,291.2497,0.0
5778.017,1042113600.0,,,284.63174,290.9997,0.0
5774.767,1042135200.0,,,285.3505,290.0622,0.0
5770.517,1042156800.0,,,285.45987,289.21844,0.0
5767.517,1042178400.0,,,285.49112,290.15594,0.0
5768.517,1042200000.0,,,285.89737,290.9372,0.0
5766.767,1042221600.0,,,285.99112,289.96844,0.0
5766.017,1042243200.0,,,283.88174,288.84344,0.0
5764.767,1042264800.0,,,285.538,290.5622,0.0
5765.267,1042286400.0,,,286.288,291.28094,0.0
5764.267,1042308000.0,,,285.02237,288.53094,0.0
5766.767,1042329600.0,,,285.74112,292.4372,0.0
5771.267,1042351200.0,,,284.30362,293.15594,0.0
5767.767,1042372800.0,,,286.31924,291.1872,0.0
5769.017,1042394400.0,,,288.13174,286.84344,0.0
5775.767,1042416000.0,,,282.75674,295.1247,0.0
5774.017,1042437600.0,,,283.55362,295.9997,0.0
5779.267,1042459200.0,,,282.81924,295.5622,0.0
5783.267,1042480800.0,,,283.64737,296.96844,0.0
5785.517,1042502400.0,,,284.3505,298.78094,0.0
5785.267,1042524000.0,,,284.9755,298.3122,0.0
5785.767,1042545600.0,,,286.31924,297.9372,0.0
5784.767,1042567200.0,,,286.52237,298.34344,0.0
5786.017,1042588800.0,,,287.49112,295.5622,0.0
5785.517,1042610400.0,,,285.94424,294.2497,0.0
5784.517,1042632000.0,,,285.30362,294.4372,0.0
5784.017,1042653600.0,,,285.49112,294.09344,0.0
5781.767,1042675200.0,,,285.19424,293.0622,0.0
5779.767,1042696800.0,,,284.08487,292.3747,0.0
5778.017,1042718400.0,,,284.538,293.21844,0.0
5774.767,1042740000.0,,,284.64737,292.90594,0.0
5770.517,1042761600.0,,,283.80362,292.03094,0.0
5768.017,1042783200.0,,,283.88174,290.9372,0.0
5761.017,1042804800.0,,,284.86612,290.46844,0.0
5755.767,1042826400.0,,,285.24112,290.53094,0.0
5753.017,1042848000.0,,,285.288,290.4372,0.0
5750.017,1042869600.0,,,285.61612,290.1872,0.0
5745.517,1042891200.0,,,284.3505,290.6872,0.0
5745.517,1042912800.0,,,283.33487,290.6872,0.0
5745.517,1042934400.0,,,282.39737,289.40594,0.0
5745.767,1042956000.0,,,283.74112,285.21844,0.0
5743.267,1042977600.0,,,283.788,290.8122,0.0
5744.767,1042999200.0,,,285.663,283.59344,0.0
5753.017,1043020800.0,,,283.52237,288.59344,0.0
5756.517,1043042400.0,,,284.038,290.7497,0.0
5752.267,1043064000.0,,,284.95987,290.84344,0.0
5749.267,1043085600.0,,,286.163,277.96844,0.0
5758.767,1043107200.0,,,284.39737,291.15594,0.0
5759.517,1043128800.0,,,284.45987,293.2497,0.0
5763.017,1043150400.0,,,281.58487,292.03094,0.0
5765.517,1043172000.0,,,282.163,296.59344,0.0
5767.767,1043193600.0,,,283.13174,297.59344,0.0
5770.017,1043215200.0,,,283.89737,297.15594,0.0
5768.267,1043236800.0,,,284.11612,295.3747,0.0
5768.017,1043258400.0,,,284.70987,295.84344,0.0
5767.267,1043280000.0,,,285.05362,294.96844,0.0
5768.267,1043301600.0,,,284.6005,292.5622,0.0
5770.267,1043323200.0,,,284.06924,291.71844,0.0
5770.017,1043344800.0,,,283.94424,290.90594,0.0
5766.017,1043366400.0,,,283.25674,290.71844,0.0
5766.767,1043388000.0,,,283.25674,291.6247,0.0
5765.767,1043409600.0,,,283.25674,291.4372,0.0
5762.517,1043431200.0,,,283.44424,292.3747,0.0
5759.017,1043452800.0,,,283.83487,289.90594,0.0
5751.767,1043474400.0,,,284.7255,290.7497,0.0
5747.517,1043496000.0,,,284.77237,289.2497,0.0
5739.017,1043517600.0,,,285.13174,289.65594,0.0
5730.267,1043539200.0,,,282.36612,290.71844,0.0
5729.267,1043560800.0,,,282.61612,290.3747,0.0
5725.267,1043582400.0,,,282.42862,290.7497,0.0
5723.017,1043604000.0,,,282.13174,289.15594,0.0
5723.267,1043625600.0,,,283.25674,289.0622,0.0
5726.267,1043647200.0,,,283.64737,288.34344,0.0
5725.267,1043668800.0,,,283.52237,290.59344,0.0
5729.267,1043690400.0,,,282.61612,290.1247,0.0
5732.517,1043712000.0,,,282.70987,284.3122,0.0
5738.517,1043733600.0,,,284.20987,290.1872,0.0
5736.517,1043755200.0,,,284.95987,286.90594,0.0
5730.267,1043776800.0,,,285.20987,279.03094,0.0
5739.767,1043798400.0,,,286.913,291.9997,0.0
5740.517,1043820000.0,,,286.913,288.71844,0.0625
5747.517,1043841600.0,,,282.7255,287.90594,0.0
5749.517,1043863200.0,,,281.69424,295.9372,0.0
5751.767,1043884800.0,,,281.2255,295.6247,0.0
5753.017,1043906400.0,,,283.3505,294.90594,0.0
5752.267,1043928000.0,,,282.45987,294.9372,0.0
5752.517,1043949600.0,,,282.33487,293.90594,0.0
5753.267,1043971200.0,,,282.20987,292.4997,0.0
5753.267,1043992800.0,,,282.663,291.15594,0.0
5755.767,1044014400.0,,,282.83487,289.9997,0.0
5755.517,1044036000.0,,,283.33487,290.4372,0.0
5755.267,1044057600.0,,,283.2255,289.65594,0.0
5752.017,1044079200.0,,,284.38174,290.15594,0.0
5749.767,1044100800.0,,,284.63174,290.3747,0.0
5745.267,1044122400.0,,,284.33487,290.0622,0.0
5741.767,1044144000.0,,,285.02237,290.15594,0.0
5734.267,1044165600.0,,,283.1005,286.03094,0.0
5722.517,1044187200.0,,,282.788,287.28094,0.0
5716.767,1044208800.0,,,285.49112,283.21844,0.0
5714.267,1044230400.0,,,284.33487,271.46844,0.0
5704.267,1044252000.0,,,283.27237,268.8747,0.109375
5702.267,1044273600.0,,,283.74112,267.28094,0.125
5698.267,1044295200.0,,,284.55362,274.71844,0.3125
5699.767,1044316800.0,,,283.27237,271.84344,0.578125
5701.017,1044338400.0,,,284.27237,269.71844,0.0625
5698.767,1044360000.0,,,282.4755,279.1247,1.015625
5705.517,1044381600.0,,,283.56924,285.09344,0.0
5713.267,1044403200.0,,,284.4755,290.3122,0.0625
5717.517,1044424800.0,,,284.038,287.3122,0.0
5717.267,1044446400.0,,,284.45987,280.71844,0.0
5711.017,1044468000.0,,,284.33487,274.1872,0.0
5723.517,1044489600.0,,,286.6005,291.2497,4.46875
5723.267,1044511200.0,,,285.7255,285.3122,6.75
5729.267,1044532800.0,,,281.163,285.1247,0.09375
5731.517,1044554400.0,,,280.56924,293.9372,0.0
5735.017,1044576000.0,,,280.6005,291.96844,0.0
5736.267,1044597600.0,,,280.27237,293.59344,0.0
5736.767,1044619200.0,,,281.45987,293.6247,0.0
5737.267,1044640800.0,,,281.39737,291.9997,0.0
5739.017,1044662400.0,,,282.33487,291.34344,0.0
5740.267,1044684000.0,,,282.06924,289.8122,0.0
5742.517,1044705600.0,,,282.1005,290.4372,0.0
5742.017,1044727200.0,,,282.92862,289.8747,0.0
5741.267,1044748800.0,,,282.67862,290.3747,0.0
5738.517,1044770400.0,,,283.95987,289.7497,0.0
5734.267,1044792000.0,,,284.86612,288.40594,0.0
5727.017,1044813600.0,,,284.67862,287.28094,0.0
5719.017,1044835200.0,,,285.4755,280.6247,0.0
5714.517,1044856800.0,,,284.06924,260.96844,0.0
5706.267,1044878400.0,,,283.05362,260.7497,0.0
5698.017,1044900000.0,,,284.86612,260.15594,0.0
5691.017,1044921600.0,,,285.6005,259.6247,0.0
5690.017,1044943200.0,,,286.163,262.4372,0.0
5687.017,1044964800.0,,,287.17862,263.8747,0.0
5686.017,1044986400.0,,,288.70987,264.15594,0.0
5685.767,1045008000.0,,,289.36612,261.15594,0.0
5688.267,1045029600.0,,,286.8505,264.2497,0.0
5687.017,1045051200.0,,,282.11612,263.59344,0.15625
5691.767,1045072800.0,,,281.3505,271.6872,0.1875
5700.017,1045094400.0,,,283.24112,276.40594,0.0
5700.767,1045116000.0,,,283.14737,270.8122,0.0625
5702.767,1045137600.0,,,283.77237,268.90594,0.0
5699.017,1045159200.0,,,283.33487,264.03094,0.0
5704.767,1045180800.0,,,282.83487,285.8747,5.03125
5705.267,1045202400.0,,,284.52237,287.3122,9.0625
5704.267,1045224000.0,,,279.13174,279.3747,14.625
5712.517,1045245600.0,,,279.33487,287.15594,2.578125
5716.267,1045267200.0,,,280.92862,284.7497,0.0
5720.767,1045288800.0,,,279.163,289.4997,0.0
5721.017,1045310400.0,,,281.08487,291.6872,0.0
5723.517,1045332000.0,,,281.20987,292.40594,0.0
5726.517,1045353600.0,,,281.75674,291.1872,0.0
5727.767,1045375200.0,,,281.95987,291.59344,0.0
5728.767,1045396800.0,,,283.36612,291.0622,0.0
5728.767,1045418400.0,,,283.80362,291.2497,0.0
5727.017,1045440000.0,,,284.6005,288.1247,0.0
5722.017,1045461600.0,,,284.75674,284.28094,0.0
5716.017,1045483200.0,,,286.25674,282.4997,0.0
5708.517,1045504800.0,,,281.94424,255.24968,0.0
5707.767,1045526400.0,,,281.19424,256.65594,0.0
5701.517,1045548000.0,,,282.038,259.21844,0.0
5699.267,1045569600.0,,,282.05362,257.71844,0.0
5688.767,1045591200.0,,,283.19424,256.8122,0.0
5682.267,1045612800.0,,,285.30362,258.9997,0.0
5676.017,1045634400.0,,,287.30362,262.1247,0.0
5676.267,1045656000.0,,,287.19424,262.09344,0.0
5674.767,1045677600.0,,,284.6005,250.93718,0.015625
5678.017,1045699200.0,,,287.44424,261.4997,0.0
5678.517,1045720800.0,,,287.86612,262.59344,0.0
5679.267,1045742400.0,,,281.42862,253.87468,0.109375
5683.017,1045764000.0,,,282.36612,261.7497,0.046875
5688.267,1045785600.0,,,282.25674,267.84344,0.109375
5690.517,1045807200.0,,,280.05362,255.43718,0.0
5690.017,1045828800.0,,,285.27237,266.96844,0.0
5690.767,1045850400.0,,,285.88174,266.0622,0.0
5682.267,1045872000.0,,,280.288,283.78094,4.890625
5686.517,1045893600.0,,,281.64737,284.4372,9.53125
5690.517,1045915200.0,,,281.7255,278.15594,17.3125
5694.267,1045936800.0,,,280.81924,279.03094,5.140625
5700.767,1045958400.0,,,279.3505,279.6872,3.375
5702.517,1045980000.0,,,279.038,284.53094,0.140625
5704.267,1046001600.0,,,280.99112,288.71844,0.78125
5706.517,1046023200.0,,,281.25674,290.7497,9.353976e-14
5710.517,1046044800.0,,,281.9755,290.21844,0.0
5714.017,1046066400.0,,,282.56924,291.3122,0.0
5714.267,1046088000.0,,,283.538,289.5622,0.0
5715.767,1046109600.0,,,284.38174,287.3747,0.0
5713.517,1046131200.0,,,286.20987,281.1247,0.0
5707.767,1046152800.0,,,279.288,251.59343,0.0
5703.517,1046174400.0,,,279.80362,257.5622,0.0
5702.267,1046196000.0,,,282.63174,259.71844,0.0
5695.017,1046217600.0,,,281.288,256.3747,0.0
5688.267,1046239200.0,,,281.788,255.68718,0.0
5683.017,1046260800.0,,,282.538,260.2497,0.0
5679.767,1046282400.0,,,284.05362,263.21844,0.15625
5675.517,1046304000.0,,,284.64737,262.71844,0.75
5672.267,1046325600.0,,,284.55362,261.21844,0.171875
5673.017,1046347200.0,,,284.4755,261.53094,0.015625
5671.017,1046368800.0,,,285.00674,261.8122,0.015625
5674.517,1046390400.0,,,285.31924,260.4997,0.015625
5674.517,1046412000.0,,,284.27237,256.21844,7.288267e-14
5674.267,1046433600.0,,,282.99112,256.0622,0.0
5678.267,1046455200.0,,,284.39737,260.90594,0.078125
5675.267,1046476800.0,,,281.70987,258.2497,0.0
5678.767,1046498400.0,,,281.663,260.03094,0.21875
5679.767,1046520000.0,,,279.6005,256.5622,0.0
5682.017,1046541600.0,,,285.42862,267.59344,0.0
5660.517,1046563200.0,,,281.44424,283.15594,1.15625
5668.517,1046584800.0,,,276.39737,277.3747,5.03125
5672.517,1046606400.0,,,277.6005,273.59344,7.734375
5678.017,1046628000.0,,,280.1005,274.84344,8.25
5681.517,1046649600.0,,,274.70987,275.5622,5.625
5688.267,1046671200.0,,,277.80362,285.28094,0.15625
5691.767,1046692800.0,,,280.00674,288.28094,0.0625
5694.267,1046714400.0,,,281.27237,289.59344,0.0
5698.017,1046736000.0,,,281.50674,289.78094,0.0
5702.017,1046757600.0,,,282.31924,289.9372,0.0
5703.017,1046779200.0,,,283.788,287.6247,0.0
5703.017,1046800800.0,,,284.58487,279.15594,0.0
5702.267,1046822400.0,,,277.31924,246.03093,0.0
5695.267,1046844000.0,,,276.64737,250.31218,0.0
5691.017,1046865600.0,,,281.14737,254.71843,0.0
5688.267,1046887200.0,,,281.52237,258.8122,0.0
5686.517,1046908800.0,,,281.86612,258.8747,0.0
5680.767,1046930400.0,,,281.92862,258.96844,0.0
5679.017,1046952000.0,,,282.61612,260.8122,0.0
5674.267,1046973600.0,,,281.45987,259.46844,0.390625
5670.017,1046995200.0,,,282.24112,259.8747,0.0
5666.267,1047016800.0,,,283.88174,262.53094,0.0
5666.017,1047038400.0,,,284.45987,263.8747,0.0
5664.017,1047060000.0,,,284.95987,262.78094,0.0
5664.517,1047081600.0,,,283.77237,259.0622,0.0
5664.767,1047103200.0,,,283.86612,256.59344,0.0
5664.767,1047124800.0,,,280.95987,254.62468,0.0
5670.017,1047146400.0,,,279.69424,253.74968,0.03125
5668.767,1047168000.0,,,281.64737,248.46843,0.0
5668.517,1047189600.0,,,277.61612,251.87468,0.0
5670.017,1047211200.0,,,278.75674,250.34343,0.0
5669.267,1047232800.0,,,280.99112,252.68718,0.140625
5640.017,1047254400.0,,,276.63174,272.7497,4.0
5649.017,1047276000.0,,,276.27237,272.6872,4.375
5652.517,1047297600.0,,,277.67862,268.7497,3.78125
5660.017,1047319200.0,,,274.913,270.8122,1.421875
5667.017,1047340800.0,,,275.17862,269.6872,2.0625
5673.767,1047362400.0,,,278.89737,284.34344,0.0
5678.017,1047384000.0,,,279.86612,286.28094,0.015625
5682.267,1047405600.0,,,280.81924,286.1247,0.0
5687.267,1047427200.0,,,282.05362,287.09344,0.0
5690.267,1047448800.0,,,283.30362,285.78094,0.0
5692.267,1047470400.0,,,281.02237,269.78094,0.0
5693.267,1047492000.0,,,277.4755,247.84343,0.0
5693.517,1047513600.0,,,279.13174,254.84343,0.0
5686.767,1047535200.0,,,279.13174,254.71843,0.0
5680.767,1047556800.0,,,280.36612,252.15593,0.0
5677.517,1047578400.0,,,280.24112,257.0622,0.0
5676.017,1047600000.0,,,280.14737,253.21843,0.0
5673.017,1047621600.0,,,279.49112,256.53094,0.0
5672.267,1047643200.0,,,278.94424,254.74968,0.0
5667.517,1047664800.0,,,277.99112,250.34343,0.0
5663.767,1047686400.0,,,278.20987,249.12468,0.0
5662.267,1047708000.0,,,279.80362,255.28093,0.0
5661.017,1047729600.0,,,280.55362,257.09344,0.0
5659.017,1047751200.0,,,281.6005,257.34344,0.0
5656.267,1047772800.0,,,281.02237,256.09344,0.0
5655.017,1047794400.0,,,281.38174,254.74968,0.0
5655.017,1047816000.0,,,282.663,259.90594,0.0
5659.517,1047837600.0,,,283.14737,260.21844,0.0
5657.017,1047859200.0,,,279.77237,256.78094,1.046875
5659.017,1047880800.0,,,279.64737,251.03093,0.0
5656.267,1047902400.0,,,281.33487,256.6872,0.0
5658.267,1047924000.0,,,279.30362,250.49968,0.0
5624.767,1047945600.0,,,279.64737,270.7497,7.234375
5631.767,1047967200.0,,,275.77237,267.4372,1.28125
5640.017,1047988800.0,,,274.038,264.53094,3.15625
5646.267,1048010400.0,,,273.63174,264.34344,2.3125
5653.767,1048032000.0,,,275.4755,269.3747,2.5
5660.267,1048053600.0,,,278.45987,277.9997,2.6597474e-13
5664.267,1048075200.0,,,280.64737,284.28094,0.0
5671.767,1048096800.0,,,281.95987,284.5622,0.0
5675.517,1048118400.0,,,281.88174,280.4997,0.0
5678.017,1048140000.0,,,279.20987,275.59344,0.0
5681.517,1048161600.0,,,277.163,250.37468,0.0
5685.267,1048183200.0,,,277.163,256.65594,0.0
5685.017,1048204800.0,,,275.9755,253.09343,1.088539e-13
5678.267,1048226400.0,,,274.94424,245.43718,0.0
5671.267,1048248000.0,,,277.81924,249.09343,0.0
5667.767,1048269600.0,,,278.20987,246.93718,0.0
5666.267,1048291200.0,,,277.86612,247.49968,0.0
5663.767,1048312800.0,,,278.44424,254.28093,0.0
5661.767,1048334400.0,,,279.36612,255.40593,0.0
5660.017,1048356000.0,,,279.45987,255.56218,0.0
5658.017,1048377600.0,,,278.56924,253.37468,0.0
5655.767,1048399200.0,,,279.17862,254.62468,0.0
5654.017,1048420800.0,,,278.75674,254.15593,0.0
5653.517,1048442400.0,,,278.30362,255.09343,0.03125
5651.017,1048464000.0,,,279.2255,256.4997,0.0
5647.767,1048485600.0,,,280.14737,259.0622,0.0
5646.017,1048507200.0,,,281.36612,260.46844,0.0
5646.767,1048528800.0,,,281.69424,260.46844,0.46875
5649.017,1048550400.0,,,281.86612,260.8747,1.46875
5652.267,1048572000.0,,,282.88174,261.03094,0.0625
5652.517,1048593600.0,,,281.25674,257.09344,0.0
5650.017,1048615200.0,,,279.61612,259.1872,0.0
5607.517,1048636800.0,,,278.288,272.09344,3.640625
5612.767,1048658400.0,,,277.75674,265.84344,4.140625
5620.767,1048680000.0,,,278.83487,266.71844,0.03125
5630.017,1048701600.0,,,276.42862,268.46844,0.0
5639.017,1048723200.0,,,275.038,267.5622,1.609375
5646.767,1048744800.0,,,276.80362,265.2497,2.234375
5654.517,1048766400.0,,,278.14737,270.03094,9.2370556e-14
5659.517,1048788000.0,,,277.77237,267.09344,0.0
5663.517,1048809600.0,,,273.89737,256.3122,0.0
5667.267,1048831200.0,,,275.13174,250.96843,0.0
5672.517,1048852800.0,,,270.45987,249.09343,0.015625
5676.767,1048874400.0,,,273.89737,244.15593,0.0
5670.267,1048896000.0,,,273.663,247.71843,0.0
5663.517,1048917600.0,,,277.6005,250.99968,0.0
5659.767,1048939200.0,,,279.63174,254.81218,0.0
5656.017,1048960800.0,,,278.06924,251.56218,0.0
5656.017,1048982400.0,,,278.74112,253.65593,0.0
5656.267,1049004000.0,,,278.69424,255.03093,0.0
5656.017,1049025600.0,,,279.13174,255.56218,0.0
5655.767,1049047200.0,,,278.538,253.87468,0.0
5654.517,1049068800.0,,,278.413,255.71843,0.0
5650.767,1049090400.0,,,278.30362,256.2497,0.0
5645.517,1049112000.0,,,279.30362,253.96843,0.0
5645.767,1049133600.0,,,278.17862,255.59343,2.5673907000000003e-16
5642.017,1049155200.0,,,278.11612,255.78093,0.296875
5641.517,1049176800.0,,,279.95987,257.28094,0.03125
5640.017,1049198400.0,,,280.31924,257.5622,0.0
5641.017,1049220000.0,,,280.06924,255.74968,0.0
5643.017,1049241600.0,,,280.83487,256.8747,0.0
5641.517,1049263200.0,,,281.45987,259.59344,0.0
5646.517,1049284800.0,,,281.913,259.53094,0.0
5647.767,1049306400.0,,,280.92862,258.84344,0.0
5590.017,1049328000.0,,,277.75674,282.5622,2.671875
5597.017,1049349600.0,,,280.25674,280.9372,2.265625
5604.767,1049371200.0,,,282.038,279.1247,0.046875
5614.017,1049392800.0,,,282.8505,280.59344,0.15625
5624.767,1049414400.0,,,283.08487,279.3747,0.015625
5631.017,1049436000.0,,,277.11612,262.53094,0.71875
5640.017,1049457600.0,,,274.44424,256.78094,0.296875
5647.517,1049479200.0,,,273.17862,253.49968,0.1875
5650.767,1049500800.0,,,273.19424,257.8747,0.25
5658.517,1049522400.0,,,270.413,247.71843,0.0
5658.267,1049544000.0,,,272.42862,238.03093,0.0
5654.767,1049565600.0,,,274.95987,252.31218,0.0
5654.767,1049587200.0,,,279.163,252.34343,0.0
5650.767,1049608800.0,,,279.92862,254.93718,0.0
5649.517,1049630400.0,,,280.038,259.03094,0.0
5653.017,1049652000.0,,,281.56924,267.59344,0.0
5653.767,1049673600.0,,,277.77237,256.34344,0.0
5653.517,1049695200.0,,,276.3505,249.87468,0.0
5652.267,1049716800.0,,,275.7255,250.87468,0.0
5653.017,1049738400.0,,,276.788,254.37468,0.0
5650.017,1049760000.0,,,275.69424,253.37468,0.0625
5646.017,1049781600.0,,,276.1005,252.09343,0.046875
5642.517,1049803200.0,,,277.49112,255.56218,0.15625
5637.517,1049824800.0,,,277.38174,255.34343,0.4375
5636.017,1049846400.0,,,276.788,252.96843,0.4375
5637.767,1049868000.0,,,279.24112,254.71843,8.0174756e-13
5637.017,1049889600.0,,,279.9755,253.34343,0.0
5638.267,1049911200.0,,,280.30362,259.8747,0.0
5638.517,1049932800.0,,,279.64737,262.09344,0.0
5638.017,1049954400.0,,,281.33487,262.15594,0.0
5637.017,1049976000.0,,,279.63174,257.34344,0.0
5635.517,1049997600.0,,,280.56924,256.0622,0.0
5584.017,1050019200.0,,,279.55362,282.4997,1.25
5589.517,1050040800.0,,,280.19424,282.6872,0.140625
5594.517,1050062400.0,,,279.86612,281.84344,0.078125
5604.267,1050084000.0,,,281.30362,280.8747,0.328125
5613.017,1050105600.0,,,281.8505,281.4372,0.21875
5621.267,1050127200.0,,,278.4755,271.09344,0.078125
5628.017,1050148800.0,,,273.1005,257.71844,0.09375
5627.267,1050170400.0,,,272.00674,250.37468,0.0
5627.017,1050192000.0,,,274.06924,245.40593,0.0
5628.517,1050213600.0,,,273.86612,245.21843,0.0
5635.017,1050235200.0,,,276.36612,259.09344,0.0
5636.017,1050256800.0,,,281.30362,268.9997,0.0
5640.767,1050278400.0,,,282.2255,273.7497,0.0
5642.767,1050300000.0,,,278.11612,275.65594,0.0
5642.517,1050321600.0,,,276.36612,274.21844,0.0
5641.517,1050343200.0,,,275.163,272.96844,0.0
5640.017,1050364800.0,,,274.14737,271.4372,0.0
5640.267,1050386400.0,,,273.538,268.21844,0.0
5641.517,1050408000.0,,,276.25674,264.15594,0.0
5644.017,1050429600.0,,,280.08487,267.1872,0.0
5643.767,1050451200.0,,,276.88174,253.28093,0.0
5642.267,1050472800.0,,,275.038,255.12468,0.0625
5638.517,1050494400.0,,,277.038,257.53094,0.0
5637.267,1050516000.0,,,278.6005,255.68718,0.0
5635.017,1050537600.0,,,277.9755,254.15593,0.0
5631.267,1050559200.0,,,277.4755,256.40594,0.0
5630.267,1050580800.0,,,272.02237,256.9997,0.0
5628.767,1050602400.0,,,273.31924,261.6872,0.0
5629.767,1050624000.0,,,278.58487,260.3122,0.0
5631.017,1050645600.0,,,279.38174,257.6872,0.0
5631.017,1050667200.0,,,279.58487,258.5622,0.0
5627.517,1050688800.0,,,278.413,250.74968,0.0
5575.017,1050710400.0,,,280.3505,283.84344,2.09375
5580.267,1050732000.0,,,282.39737,283.84344,0.0
5586.267,1050753600.0,,,279.1005,272.3122,0.4375
5594.017,1050775200.0,,,282.38174,279.84344,0.015625
5599.017,1050796800.0,,,279.38174,276.90594,0.109375
5604.767,1050818400.0,,,275.05362,267.4997,0.953125
5609.517,1050840000.0,,,274.538,254.78093,0.0
5613.267,1050861600.0,,,272.9755,246.84343,0.0
5614.267,1050883200.0,,,277.81924,256.9997,0.0
5618.767,1050904800.0,,,276.42862,256.96844,0.0
5617.267,1050926400.0,,,278.4755,263.1247,0.0
5626.517,1050948000.0,,,275.36612,269.65594,0.0
5630.767,1050969600.0,,,274.538,273.15594,0.0
5631.767,1050991200.0,,,272.99112,272.6872,0.0
5630.517,1051012800.0,,,272.38174,271.84344,0.0
5629.017,1051034400.0,,,272.06924,271.59344,0.0
5625.017,1051056000.0,,,271.63174,270.96844,0.0
5622.017,1051077600.0,,,271.288,270.0622,0.0
5623.517,1051099200.0,,,270.19424,266.8747,0.0
5626.517,1051120800.0,,,269.77237,265.28094,0.0
5629.767,1051142400.0,,,270.1005,266.09344,0.0
5631.767,1051164000.0,,,274.63174,265.90594,0.0
5630.767,1051185600.0,,,277.538,263.96844,0.0
5628.267,1051207200.0,,,277.1005,263.03094,0.0
5628.267,1051228800.0,,,278.27237,262.90594,0.0
5624.017,1051250400.0,,,273.20987,255.28093,0.0
5620.517,1051272000.0,,,274.06924,260.4372,0.0
5620.017,1051293600.0,,,275.52237,258.21844,0.0
5622.017,1051315200.0,,,278.13174,252.37468,0.0
5623.267,1051336800.0,,,277.6005,250.93718,0.0
5622.517,1051358400.0,,,277.44424,251.87468,0.0
5621.517,1051380000.0,,,276.74112,252.49968,0.0
5861.1016,1051401600.0,,,290.00345,299.998,0.0
5861.1016,1051423200.0,,,291.48782,300.46674,0.0
5862.1016,1051444800.0,,,290.83157,300.248,0.109375
5863.1016,1051466400.0,,,290.83157,300.34174,0.078125
5862.6016,1051488000.0,,,290.55032,300.4355,0.09375
5862.1016,1051509600.0,,,291.19095,300.748,0.0
5862.1016,1051531200.0,,,291.39407,300.748,0.03125
5862.8516,1051552800.0,,,291.12845,300.623,0.09375
5860.8516,1051574400.0,,,290.62845,300.90424,0.921875
5860.1016,1051596000.0,,,290.70657,300.748,3.0593236e-13
5858.3516,1051617600.0,,,290.56595,300.27924,0.1875
5859.1016,1051639200.0,,,290.6597,300.02924,1.125
5859.1016,1051660800.0,,,291.05032,300.09174,0.1875
5860.1016,1051682400.0,,,290.92532,300.0605,4.0625
5860.1016,1051704000.0,,,290.86282,299.9355,4.8125
5860.8516,1051725600.0,,,290.8472,300.0605,5.265625
5861.1016,1051747200.0,,,290.80032,300.02924,8.953125
5860.1016,1051768800.0,,,290.67532,300.15424,6.65625
5860.6016,1051790400.0,,,290.92532,300.34174,4.34375
