time,latitude,longitude,UGRD_10m
1063411200.0,,,-3.366708
1063432800.0,,,-2.1635802
1063454400.0,,,-2.6635816
1063476000.0,,,-0.21045555
1063497600.0,,,-0.8198316
1063519200.0,,,-1.2260816
1063540800.0,,,0.64891785
1063562400.0,,,2.367667
1063584000.0,,,2.711419
1063605600.0,,,1.9457929
1063627200.0,,,-0.27295867
1063648800.0,,,0.39891684
1063670400.0,,,0.5551685
1063692000.0,,,-0.46045646
1063713600.0,,,-0.67920715
1063735200.0,,,0.7739187
1063756800.0,,,1.5082926
1063778400.0,,,-0.054206353
1063800000.0,,,1.0864139
1063821600.0,,,0.39891678
1063843200.0,,,0.77392143
1063864800.0,,,-1.9135915
1063886400.0,,,-4.007325
1063908000.0,,,-0.16358073
1063929600.0,,,-0.41358048
1063951200.0,,,-0.5073333
1063972800.0,,,-1.866707
1063994400.0,,,-0.8823376
1064016000.0,,,-1.1948323
1064037600.0,,,-3.616707
1064059200.0,,,-3.101079
1064080800.0,,,-3.6010816
1064102400.0,,,-1.41358
1064124000.0,,,-1.5229576
1064145600.0,,,-1.2260813
1064167200.0,,,0.96142083
1064188800.0,,,0.77391773
1064210400.0,,,1.0395446
1064232000.0,,,2.3207927
1064253600.0,,,1.8832915
1064275200.0,,,3.0707917
1064296800.0,,,1.6801662
1064318400.0,,,0.41454387
1064340000.0,,,2.0864174
1064361600.0,,,1.46142
1064383200.0,,,0.46141866
1064404800.0,,,-0.6167068
1064426400.0,,,1.3364167
1064448000.0,,,-0.8042082
1064469600.0,,,0.33641747
1064491200.0,,,-1.7573318
1064512800.0,,,-1.2573313
1064534400.0,,,0.71141875
1064556000.0,,,1.1332906
1064577600.0,,,-1.3667026
1064599200.0,,,0.7426665
1064620800.0,,,-0.52295876
1064642400.0,,,-2.6010814
1064664000.0,,,-1.929209
1064685600.0,,,-2.5698366
1064707200.0,,,-3.2104542
1064728800.0,,,-3.1323316
1064750400.0,,,-1.9292064
1064772000.0,,,-3.101078
1064793600.0,,,0.25829652
1064815200.0,,,1.3520428
1064836800.0,,,2.2426684
1064858400.0,,,2.4926693
1064880000.0,,,2.9457936
1064901600.0,,,2.6020432
1064923200.0,,,2.8989189
1064944800.0,,,2.7739165
1064966400.0,,,1.2739196
1064988000.0,,,2.3989186
1065009600.0,,,2.2426684
1065031200.0,,,0.72703934
1065052800.0,,,-0.6167073
1065074400.0,,,0.3989177
1065096000.0,,,0.41454273
1065117600.0,,,-0.522957
1065139200.0,,,1.7426678
1065160800.0,,,0.6957934
1065182400.0,,,-0.21045588
1065204000.0,,,0.13329129
1065225600.0,,,0.72704655
1065247200.0,,,-0.17920835
1065268800.0,,,1.8051718
1065290400.0,,,-0.31984934
1065312000.0,,,-2.5229578
1065333600.0,,,-4.085455
1065355200.0,,,-2.554207
1065376800.0,,,-3.507332
1065398400.0,,,-3.3198307
1065420000.0,,,-2.7417045
1065441600.0,,,-2.13233
1065463200.0,,,0.039546695
1065484800.0,,,2.0551689
1065506400.0,,,1.8676691
1065528000.0,,,2.8207934
