time,latitude,longitude,MTERH_sfc
843285600.0,,,322.35962
843307200.0,,,502.35947
843328800.0,,,1380.3597
843350400.0,,,164.35968
843372000.0,,,28.359535
843393600.0,,,252.35974
843415200.0,,,62.35933
843436800.0,,,10.359473
843458400.0,,,106.359604
843480000.0,,,142.3594
843501600.0,,,168.35945
843523200.0,,,380.35977
843544800.0,,,418.3593
843566400.0,,,278.3594
843588000.0,,,328.35962
843609600.0,,,336.35925
843631200.0,,,194.35938
843652800.0,,,136.3594
843674400.0,,,108.359436
843696000.0,,,86.35945
843717600.0,,,64.35947
843739200.0,,,58.359444
843760800.0,,,44.35945
843782400.0,,,38.359467
843804000.0,,,30.359459
843825600.0,,,30.359468
843847200.0,,,42.359554
843868800.0,,,516.3598
843890400.0,,,1098.3593
843912000.0,,,358.35922
843933600.0,,,1426.359
843955200.0,,,658.36017
843976800.0,,,408.35962
843998400.0,,,392.35974
844020000.0,,,2178.3596
844041600.0,,,934.3593
844063200.0,,,718.35974
844084800.0,,,514.3584
844106400.0,,,32.359493
844128000.0,,,50.359486
844149600.0,,,138.35968
844171200.0,,,272.3594
844192800.0,,,258.35953
844214400.0,,,294.35953
844236000.0,,,442.35934
844257600.0,,,314.35953
844279200.0,,,270.35944
844300800.0,,,178.35939
844322400.0,,,134.35947
844344000.0,,,126.35946
844365600.0,,,114.35946
844387200.0,,,88.35946
844408800.0,,,66.359474
844430400.0,,,64.359474
844452000.0,,,56.359505
844473600.0,,,134.35988
844495200.0,,,232.3602
844516800.0,,,114.359726
844538400.0,,,294.36032
844560000.0,,,164.36006
844581600.0,,,120.35998
844603200.0,,,154.35948
844624800.0,,,188.3594
844646400.0,,,1192.3589
844668000.0,,,442.35974
844689600.0,,,926.35974
844711200.0,,,2150.3594
844732800.0,,,1058.36
844754400.0,,,1392.3597
844776000.0,,,1052.3578
844797600.0,,,46.35948
844819200.0,,,60.359486
844840800.0,,,112.3595
844862400.0,,,128.35947
844884000.0,,,198.35953
844905600.0,,,294.35944
844927200.0,,,340.35953
844948800.0,,,452.3593
844970400.0,,,256.35934
844992000.0,,,178.35947
845013600.0,,,160.35944
845035200.0,,,142.35947
845056800.0,,,124.35946
845078400.0,,,194.35982
845100000.0,,,424.3604
845121600.0,,,460.36014
845143200.0,,,1414.3604
845164800.0,,,3532.362
845186400.0,,,3642.3618
845208000.0,,,3948.3613
845229600.0,,,3148.3608
845251200.0,,,3444.3599
845272800.0,,,3844.3608
845294400.0,,,2130.3604
845316000.0,,,984.3595
845337600.0,,,166.35966
845359200.0,,,762.3601
845380800.0,,,1732.3612
845402400.0,,,2756.3599
845424000.0,,,1080.3593
845445600.0,,,1698.3605
845467200.0,,,1166.3569
845488800.0,,,88.359634
845510400.0,,,292.35968
845532000.0,,,86.359474
845553600.0,,,98.3595
845575200.0,,,130.35948
845596800.0,,,192.35947
845618400.0,,,220.35945
845640000.0,,,226.35944
845661600.0,,,212.35948
845683200.0,,,206.35947
845704800.0,,,180.35948
845726400.0,,,196.35971
845748000.0,,,584.3605
845769600.0,,,1934.3616
845791200.0,,,4378.3604
845812800.0,,,5026.36
845834400.0,,,4898.3594
845856000.0,,,4874.3594
845877600.0,,,4896.359
845899200.0,,,4874.359
845920800.0,,,4816.3594
845942400.0,,,4800.359
845964000.0,,,4840.359
845985600.0,,,4472.359
846007200.0,,,3208.3599
846028800.0,,,2360.36
846050400.0,,,3330.36
846072000.0,,,3630.36
846093600.0,,,3854.3596
846115200.0,,,944.35944
846136800.0,,,1248.3607
846158400.0,,,1676.358
846180000.0,,,778.361
846201600.0,,,1150.3596
846223200.0,,,274.35907
846244800.0,,,108.359505
846266400.0,,,130.3595
846288000.0,,,162.35948
846309600.0,,,190.3595
846331200.0,,,216.35948
846352800.0,,,236.3595
846374400.0,,,274.35974
846396000.0,,,1358.3602
846417600.0,,,1668.361
846439200.0,,,3964.3608
846460800.0,,,4304.3613
846482400.0,,,4808.3594
846504000.0,,,5194.36
846525600.0,,,5472.3594
846547200.0,,,5344.3594
846568800.0,,,5066.3594
846590400.0,,,5070.3594
846612000.0,,,5156.36
846633600.0,,,4642.3594
846655200.0,,,4738.36
846676800.0,,,4832.359
846698400.0,,,4324.36
846720000.0,,,3404.3599
846741600.0,,,4328.36
846763200.0,,,3800.3599
846784800.0,,,4182.3594
846806400.0,,,1108.3596
846828000.0,,,1200.3599
846849600.0,,,2122.36
846871200.0,,,1954.3594
846892800.0,,,1652.3596
846914400.0,,,576.3581
846936000.0,,,134.35948
846957600.0,,,152.3595
846979200.0,,,174.35948
847000800.0,,,192.3595
847022400.0,,,236.35948
847044000.0,,,714.361
847065600.0,,,1980.3608
847087200.0,,,4598.361
847108800.0,,,4738.359
847130400.0,,,4878.36
847152000.0,,,5444.36
847173600.0,,,5446.3594
847195200.0,,,4986.3594
847216800.0,,,4786.3594
847238400.0,,,4882.3594
847260000.0,,,5008.3594
847281600.0,,,4996.3594
847303200.0,,,4872.3594
847324800.0,,,4852.3594
847346400.0,,,5062.359
847368000.0,,,5058.3594
847389600.0,,,4966.3594
847411200.0,,,4600.359
847432800.0,,,4506.3594
847454400.0,,,4240.3594
847476000.0,,,4226.3594
847497600.0,,,1118.3605
847519200.0,,,1440.3601
847540800.0,,,1930.36
847562400.0,,,2224.3594
847584000.0,,,1470.3589
847605600.0,,,334.35904
847627200.0,,,186.35945
847648800.0,,,176.3595
847670400.0,,,200.35948
847692000.0,,,224.35951
847713600.0,,,366.35992
847735200.0,,,2216.3618
847756800.0,,,4830.359
847778400.0,,,4834.359
847800000.0,,,4994.36
847821600.0,,,4966.3594
847843200.0,,,5020.3594
847864800.0,,,5044.359
847886400.0,,,4798.3594
847908000.0,,,4924.3594
847929600.0,,,4698.3594
847951200.0,,,4752.3594
847972800.0,,,4642.3594
847994400.0,,,4658.3594
848016000.0,,,4732.3594
848037600.0,,,4866.3594
848059200.0,,,4704.3594
848080800.0,,,4772.3594
848102400.0,,,4954.3594
848124000.0,,,4366.3594
848145600.0,,,4354.3594
848167200.0,,,4670.3594
848188800.0,,,2070.3596
848210400.0,,,2018.3605
848232000.0,,,2886.3591
848253600.0,,,2188.3596
848275200.0,,,2410.3584
848296800.0,,,786.3588
848318400.0,,,524.35913
848340000.0,,,426.35953
848361600.0,,,350.35968
848383200.0,,,864.3609
848404800.0,,,2366.3608
848426400.0,,,4874.36
848448000.0,,,5074.36
848469600.0,,,4856.36
848491200.0,,,5018.359
848512800.0,,,4886.3594
848534400.0,,,4736.3594
848556000.0,,,4784.36
848577600.0,,,4878.3594
848599200.0,,,5050.3594
848620800.0,,,5050.3594
848642400.0,,,5000.3594
848664000.0,,,5052.3594
848685600.0,,,4976.3594
848707200.0,,,5202.3594
848728800.0,,,5206.3594
848750400.0,,,4858.3594
848772000.0,,,4798.3594
848793600.0,,,4698.3594
848815200.0,,,4550.3594
848836800.0,,,4372.3594
848858400.0,,,4318.3594
848880000.0,,,2780.3596
848901600.0,,,2836.3594
848923200.0,,,2970.3599
848944800.0,,,2974.359
848966400.0,,,2544.36
848988000.0,,,1618.3578
849009600.0,,,584.3589
849031200.0,,,554.36017
849052800.0,,,1630.3611
849074400.0,,,2054.3608
849096000.0,,,4292.36
849117600.0,,,4420.359
849139200.0,,,4750.36
849160800.0,,,5350.3594
849182400.0,,,5444.359
849204000.0,,,5294.3594
849225600.0,,,5204.3594
849247200.0,,,5130.3594
849268800.0,,,5172.3594
849290400.0,,,5126.36
849312000.0,,,5182.3594
849333600.0,,,5070.3594
849355200.0,,,5138.3594
849376800.0,,,5176.3594
849398400.0,,,5056.3594
849420000.0,,,4754.3594
849441600.0,,,4574.3594
849463200.0,,,4710.3594
849484800.0,,,4748.3594
849506400.0,,,4620.3594
849528000.0,,,4632.3594
849549600.0,,,4392.3594
849571200.0,,,2414.36
849592800.0,,,3066.3591
849614400.0,,,3282.359
849636000.0,,,2812.3604
849657600.0,,,2746.36
849679200.0,,,3198.3604
849700800.0,,,2332.3594
849722400.0,,,2926.36
849744000.0,,,3526.359
849765600.0,,,3878.3591
849787200.0,,,3820.3599
849808800.0,,,4900.3604
849830400.0,,,5354.3594
849852000.0,,,5342.359
849873600.0,,,5124.36
849895200.0,,,5656.3594
849916800.0,,,5372.359
849938400.0,,,5034.3594
849960000.0,,,4918.3594
849981600.0,,,5050.3594
850003200.0,,,5002.3594
850024800.0,,,4966.3594
850046400.0,,,5058.3594
850068000.0,,,4932.3594
850089600.0,,,4962.3594
850111200.0,,,4858.3594
850132800.0,,,4658.3594
850154400.0,,,4550.3594
850176000.0,,,4604.3594
850197600.0,,,4504.3594
850219200.0,,,4488.3594
850240800.0,,,4330.3594
850262400.0,,,642.3596
850284000.0,,,830.35986
850305600.0,,,1362.361
850327200.0,,,1246.3584
850348800.0,,,1628.3615
850370400.0,,,3820.3594
850392000.0,,,4214.36
850413600.0,,,3902.3604
850435200.0,,,3768.3591
850456800.0,,,4088.36
850478400.0,,,5012.3594
850500000.0,,,4934.36
850521600.0,,,4906.359
850543200.0,,,4404.359
850564800.0,,,3540.3594
850586400.0,,,2550.3591
850608000.0,,,4236.3594
850629600.0,,,4740.3594
850651200.0,,,4872.3594
850672800.0,,,4972.3594
850694400.0,,,5104.3594
850716000.0,,,5152.3594
850737600.0,,,4998.3594
850759200.0,,,4956.3594
850780800.0,,,5008.3594
850802400.0,,,4572.359
850824000.0,,,4392.359
850845600.0,,,3458.3591
850867200.0,,,3264.3591
850888800.0,,,3208.3591
850910400.0,,,2882.3594
850932000.0,,,3802.3594
850953600.0,,,254.35945
850975200.0,,,276.35965
850996800.0,,,326.35953
851018400.0,,,514.3593
851040000.0,,,620.35956
851061600.0,,,2082.361
851083200.0,,,3540.3599
851104800.0,,,4366.36
851126400.0,,,4586.3594
851148000.0,,,4518.3594
851169600.0,,,4142.3584
851191200.0,,,2688.3584
851212800.0,,,2006.359
851234400.0,,,1434.3593
851256000.0,,,1292.3595
851277600.0,,,1296.3595
851299200.0,,,1366.3595
851320800.0,,,1402.3596
851342400.0,,,1856.3596
851364000.0,,,2896.3599
851385600.0,,,4186.3594
851407200.0,,,4640.3594
851428800.0,,,4492.359
851450400.0,,,4038.3594
851472000.0,,,4412.3594
851493600.0,,,3394.3591
851515200.0,,,2770.3594
851536800.0,,,2694.3594
851558400.0,,,3044.3594
851580000.0,,,3530.3594
851601600.0,,,3448.3596
851623200.0,,,3864.3594
851644800.0,,,270.35956
851666400.0,,,560.3601
851688000.0,,,2064.3604
851709600.0,,,1126.3597
851731200.0,,,1414.3602
851752800.0,,,2558.3604
851774400.0,,,3592.3599
851796000.0,,,4434.359
851817600.0,,,4648.359
851839200.0,,,4304.3594
851860800.0,,,3664.3577
851882400.0,,,1406.359
851904000.0,,,1202.3595
851925600.0,,,1210.3595
851947200.0,,,1204.3595
851968800.0,,,1164.3595
851990400.0,,,1156.3595
852012000.0,,,1176.3595
852033600.0,,,1182.3595
852055200.0,,,1172.3595
852076800.0,,,1166.3596
852098400.0,,,1852.36
852120000.0,,,3394.3596
852141600.0,,,3458.3591
852163200.0,,,3300.3591
852184800.0,,,2820.3594
852206400.0,,,2754.3594
852228000.0,,,3078.3594
852249600.0,,,3932.3594
852271200.0,,,4264.3594
852292800.0,,,4342.3594
852314400.0,,,4094.3594
852336000.0,,,0.35946655
852357600.0,,,0.35946655
852379200.0,,,0.35946655
852400800.0,,,0.35946655
852422400.0,,,0.35946655
852444000.0,,,0.35946655
852465600.0,,,0.35946655
852487200.0,,,0.35946655
852508800.0,,,0.35946655
852530400.0,,,0.35946655
852552000.0,,,0.35946655
852573600.0,,,0.35946655
852595200.0,,,0.35946655
852616800.0,,,0.35946655
852638400.0,,,0.35946655
852660000.0,,,0.35946655
852681600.0,,,0.35946655
852703200.0,,,0.35946655
852724800.0,,,0.35946655
852746400.0,,,0.35946655
852768000.0,,,0.35946655
852789600.0,,,0.35946655
852811200.0,,,0.35946655
852832800.0,,,0.35946655
852854400.0,,,0.35946655
852876000.0,,,0.35946655
852897600.0,,,0.35946655
852919200.0,,,0.35946655
852940800.0,,,0.35951123
852962400.0,,,1362.3541
852984000.0,,,16.359474
853005600.0,,,0.35946655
853027200.0,,,0.35946655
853048800.0,,,0.35946655
853070400.0,,,0.35946655
853092000.0,,,0.35946655
853113600.0,,,0.35946655
853135200.0,,,0.35946655
853156800.0,,,0.35946655
853178400.0,,,0.35946655
853200000.0,,,0.35946655
853221600.0,,,0.35946655
853243200.0,,,0.35946655
853264800.0,,,0.35946655
853286400.0,,,0.35946655
853308000.0,,,0.35946655
853329600.0,,,0.35995847
853351200.0,,,0.35953116
853372800.0,,,0.35946655
853394400.0,,,0.35946655
853416000.0,,,0.35946655
853437600.0,,,0.35946655
853459200.0,,,0.35946655
853480800.0,,,0.35946655
853502400.0,,,0.35946655
853524000.0,,,0.35946655
853545600.0,,,0.35946655
853567200.0,,,0.35946655
853588800.0,,,0.35946655
853610400.0,,,0.35946655
853632000.0,,,0.35946655
853653600.0,,,0.35946655
853675200.0,,,0.35946655
853696800.0,,,0.35946655
853718400.0,,,0.35946655
853740000.0,,,0.35946655
853761600.0,,,0.35946655
853783200.0,,,0.35946655
853804800.0,,,0.35946655
853826400.0,,,0.35946655
853848000.0,,,0.35946655
853869600.0,,,0.35946655
853891200.0,,,0.35946655
853912800.0,,,0.35946655
853934400.0,,,0.35946655
853956000.0,,,0.35946655
853977600.0,,,0.35946655
853999200.0,,,0.35946655
854020800.0,,,80.35986
854042400.0,,,450.3573
854064000.0,,,0.35946655
854085600.0,,,0.35946655
854107200.0,,,0.35946655
854128800.0,,,0.35946655
854150400.0,,,0.35946655
854172000.0,,,0.35946655
854193600.0,,,0.35946655
854215200.0,,,0.35946655
854236800.0,,,0.35946655
854258400.0,,,0.35946655
854280000.0,,,0.35946655
854301600.0,,,0.35946655
854323200.0,,,0.35946655
854344800.0,,,0.35946655
854366400.0,,,0.35946655
854388000.0,,,0.35946655
854409600.0,,,0.35946655
854431200.0,,,0.35946655
854452800.0,,,0.35946655
854474400.0,,,0.35946655
854496000.0,,,0.35946655
854517600.0,,,0.35946655
854539200.0,,,0.35946655
854560800.0,,,0.35946655
854582400.0,,,0.35946655
854604000.0,,,0.35946655
854625600.0,,,0.35946655
854647200.0,,,0.35946655
854668800.0,,,0.35946655
854690400.0,,,0.35946655
854712000.0,,,60.359573
854733600.0,,,14.35944
854755200.0,,,0.35946655
854776800.0,,,0.35946655
854798400.0,,,0.35946655
854820000.0,,,0.35946655
854841600.0,,,0.35946655
854863200.0,,,0.35946655
854884800.0,,,0.35946655
854906400.0,,,0.35946655
854928000.0,,,0.35946655
854949600.0,,,0.35946655
854971200.0,,,0.35946655
854992800.0,,,0.35946655
855014400.0,,,0.35946655
855036000.0,,,0.35946655
855057600.0,,,0.35946655
855079200.0,,,0.359648
855100800.0,,,0.35946655
855122400.0,,,0.35946655
855144000.0,,,0.35946655
855165600.0,,,0.35946655
855187200.0,,,0.35946655
855208800.0,,,0.35946655
855230400.0,,,0.35946655
855252000.0,,,0.35946655
855273600.0,,,0.35946655
855295200.0,,,0.35946655
855316800.0,,,0.35946655
855338400.0,,,66.360916
855360000.0,,,72.35942
855381600.0,,,0.35946655
855403200.0,,,0.35950434
855424800.0,,,0.35946655
855446400.0,,,0.35946655
855468000.0,,,0.35946655
855489600.0,,,0.35946655
855511200.0,,,0.35946655
855532800.0,,,0.35946655
855554400.0,,,0.35946655
855576000.0,,,0.35946655
855597600.0,,,0.35946655
855619200.0,,,0.35946655
855640800.0,,,0.35946655
855662400.0,,,0.35946655
855684000.0,,,0.35946655
855705600.0,,,0.35946655
855727200.0,,,0.35946655
855748800.0,,,0.35946655
855770400.0,,,198.359
855792000.0,,,0.35946655
855813600.0,,,0.35946655
855835200.0,,,0.35946655
855856800.0,,,0.35946655
855878400.0,,,0.35946655
855900000.0,,,0.35946655
855921600.0,,,0.35946655
855943200.0,,,0.35946655
855964800.0,,,0.35946655
855986400.0,,,0.35946655
856008000.0,,,0.35946655
856029600.0,,,838.359
856051200.0,,,336.359
856072800.0,,,68.3594
856094400.0,,,0.35946655
856116000.0,,,0.35946655
856137600.0,,,0.35946655
856159200.0,,,0.35946655
856180800.0,,,0.35946655
856202400.0,,,0.35946655
856224000.0,,,0.35946655
856245600.0,,,0.35946655
856267200.0,,,0.35946655
856288800.0,,,0.35946655
856310400.0,,,0.35946655
856332000.0,,,0.35946655
856353600.0,,,0.35946655
856375200.0,,,0.35946655
856396800.0,,,0.35946655
856418400.0,,,0.35946655
856440000.0,,,0.35946655
856461600.0,,,0.3596078
856483200.0,,,0.35946655
856504800.0,,,0.35946655
856526400.0,,,0.35946655
856548000.0,,,0.35946655
856569600.0,,,0.35946655
856591200.0,,,0.35946655
856612800.0,,,0.35946655
856634400.0,,,0.35946655
856656000.0,,,0.35946655
856677600.0,,,0.35946655
856699200.0,,,12.361825
856720800.0,,,1282.3553
856742400.0,,,242.35965
856764000.0,,,90.359375
856785600.0,,,0.35946655
856807200.0,,,0.35946655
856828800.0,,,0.35946655
856850400.0,,,0.35946655
856872000.0,,,0.35946655
856893600.0,,,0.35946655
856915200.0,,,0.35946655
856936800.0,,,0.35946655
856958400.0,,,0.35946655
856980000.0,,,0.35946655
857001600.0,,,0.35946655
857023200.0,,,0.35946655
857044800.0,,,0.35946655
857066400.0,,,0.35946655
857088000.0,,,0.35946655
857109600.0,,,0.35946655
857131200.0,,,0.35946655
857152800.0,,,0.35946655
857174400.0,,,0.35946655
857196000.0,,,0.35946655
857217600.0,,,0.35946655
857239200.0,,,0.35946655
857260800.0,,,0.35946655
857282400.0,,,0.35946655
857304000.0,,,0.35946655
857325600.0,,,0.35946655
857347200.0,,,0.35946655
857368800.0,,,0.35946655
857390400.0,,,970.35944
857412000.0,,,708.3594
857433600.0,,,792.35876
857455200.0,,,432.359
857476800.0,,,14.359466
857498400.0,,,0.35946655
857520000.0,,,0.35946655
857541600.0,,,0.35946655
857563200.0,,,0.35946655
857584800.0,,,0.35946655
857606400.0,,,0.35946655
857628000.0,,,0.35946655
857649600.0,,,0.35946655
857671200.0,,,0.35946655
857692800.0,,,0.35946655
857714400.0,,,0.35946655
857736000.0,,,0.35946655
857757600.0,,,0.35946655
857779200.0,,,0.35946655
857800800.0,,,0.35946655
857822400.0,,,0.35946655
857844000.0,,,0.35946655
857865600.0,,,0.35946655
857887200.0,,,0.35946655
857908800.0,,,0.35946655
857930400.0,,,0.35946655
857952000.0,,,0.35946655
857973600.0,,,0.35946655
857995200.0,,,0.35946655
858016800.0,,,0.35946655
858038400.0,,,0.35946655
858060000.0,,,-19.640015
858081600.0,,,850.3587
858103200.0,,,718.3593
858124800.0,,,822.3589
858146400.0,,,534.3593
858168000.0,,,0.35950416
858189600.0,,,0.35946655
858211200.0,,,0.35946655
858232800.0,,,0.35946655
858254400.0,,,0.35946655
858276000.0,,,0.35946655
858297600.0,,,0.35946655
858319200.0,,,0.35946655
858340800.0,,,0.35946655
858362400.0,,,0.35946655
858384000.0,,,0.35946655
858405600.0,,,0.35946655
858427200.0,,,0.35946655
858448800.0,,,0.35946655
858470400.0,,,0.35946655
858492000.0,,,0.35946655
858513600.0,,,0.35946655
858535200.0,,,174.35995
858556800.0,,,0.35946655
858578400.0,,,0.35946655
858600000.0,,,0.35946655
858621600.0,,,0.35946655
858643200.0,,,0.35946655
858664800.0,,,0.35946655
858686400.0,,,0.35946655
858708000.0,,,0.35946655
858729600.0,,,0.35946655
858751200.0,,,448.35965
858772800.0,,,560.3596
858794400.0,,,534.35925
858816000.0,,,300.359
858837600.0,,,252.35922
858859200.0,,,2.359457
858880800.0,,,0.35946655
858902400.0,,,0.35946655
858924000.0,,,0.35946655
858945600.0,,,0.35946655
858967200.0,,,0.35946655
858988800.0,,,0.35946655
859010400.0,,,0.35946655
859032000.0,,,0.35946655
859053600.0,,,0.35946655
859075200.0,,,0.35946655
859096800.0,,,0.35946655
859118400.0,,,0.35946655
859140000.0,,,0.35946655
859161600.0,,,0.35946655
859183200.0,,,0.35946655
859204800.0,,,0.35946655
859226400.0,,,438.35867
859248000.0,,,0.35946655
859269600.0,,,0.35946655
859291200.0,,,0.35946655
859312800.0,,,0.35946655
859334400.0,,,0.35946655
859356000.0,,,0.35946655
859377600.0,,,0.35946655
859399200.0,,,0.35946655
859420800.0,,,14.3596325
859442400.0,,,710.3596
859464000.0,,,586.3596
859485600.0,,,368.35947
859507200.0,,,308.35934
859528800.0,,,434.359
859550400.0,,,22.35945
859572000.0,,,0.35946655
859593600.0,,,0.35946655
859615200.0,,,0.35946655
859636800.0,,,0.35946655
859658400.0,,,0.35946655
859680000.0,,,0.35946655
859701600.0,,,0.35946655
859723200.0,,,0.35946655
859744800.0,,,0.35946655
859766400.0,,,0.35946655
859788000.0,,,0.35946655
859809600.0,,,0.35946655
859831200.0,,,0.35946655
859852800.0,,,4.3595033
859874400.0,,,0.35946655
859896000.0,,,0.35946655
859917600.0,,,220.35954
859939200.0,,,0.35946655
859960800.0,,,0.35946655
859982400.0,,,0.35946655
860004000.0,,,0.35946655
860025600.0,,,0.35946655
860047200.0,,,0.35946655
860068800.0,,,0.35946655
860090400.0,,,0.35946655
860112000.0,,,170.36078
860133600.0,,,588.35986
860155200.0,,,572.3592
860176800.0,,,424.35922
860198400.0,,,558.3598
860220000.0,,,268.35925
860241600.0,,,66.35948
860263200.0,,,68.35958
860284800.0,,,4.359439
860306400.0,,,0.35946655
860328000.0,,,0.35946655
860349600.0,,,0.35946655
860371200.0,,,0.35946655
860392800.0,,,0.35946655
860414400.0,,,0.35946655
860436000.0,,,0.35946655
860457600.0,,,0.35946655
860479200.0,,,0.35946655
860500800.0,,,0.35946655
860522400.0,,,0.35946655
860544000.0,,,6.359491
860565600.0,,,4.3594666
860587200.0,,,26.359417
860608800.0,,,248.35973
860630400.0,,,0.35946655
860652000.0,,,0.35946655
860673600.0,,,0.35946655
860695200.0,,,0.35946655
860716800.0,,,0.35946655
860738400.0,,,0.35946655
860760000.0,,,0.35946655
860781600.0,,,0.35946655
860803200.0,,,662.3605
860824800.0,,,586.359
860846400.0,,,486.3596
860868000.0,,,618.3593
860889600.0,,,494.35916
860911200.0,,,468.35916
860932800.0,,,284.35944
860954400.0,,,182.35936
860976000.0,,,876.359
860997600.0,,,56.35931
861019200.0,,,0.35946655
861040800.0,,,0.35946655
861062400.0,,,0.35946655
861084000.0,,,0.35946655
861105600.0,,,0.35946655
861127200.0,,,0.35946655
861148800.0,,,0.35946655
861170400.0,,,0.35946655
861192000.0,,,0.35946655
861213600.0,,,0.35946655
861235200.0,,,8.359514
861256800.0,,,150.35956
861278400.0,,,334.36026
861300000.0,,,878.35876
861321600.0,,,0.35946655
861343200.0,,,0.35946655
861364800.0,,,0.35946655
861386400.0,,,0.35946655
861408000.0,,,0.35946655
861429600.0,,,0.35946655
861451200.0,,,0.35946655
861472800.0,,,0.35946655
861494400.0,,,748.3596
861516000.0,,,708.35925
861537600.0,,,518.3592
861559200.0,,,380.35947
861580800.0,,,366.35953
861602400.0,,,222.3601
861624000.0,,,194.3596
861645600.0,,,372.36005
861667200.0,,,564.3595
861688800.0,,,506.35916
861710400.0,,,454.35825
861732000.0,,,0.35946655
861753600.0,,,0.35946655
861775200.0,,,0.35946655
861796800.0,,,0.35946655
861818400.0,,,0.35946655
861840000.0,,,0.35946655
861861600.0,,,0.35946655
861883200.0,,,0.35946655
861904800.0,,,20.359623
861926400.0,,,72.35956
861948000.0,,,64.359474
861969600.0,,,464.35968
861991200.0,,,1004.35913
862012800.0,,,0.35946655
862034400.0,,,0.35946655
862056000.0,,,0.35946655
862077600.0,,,0.35946655
862099200.0,,,0.35946655
862120800.0,,,0.35946655
862142400.0,,,0.35946655
862164000.0,,,0.3595057
862185600.0,,,614.3595
862207200.0,,,594.35925
862228800.0,,,586.3595
862250400.0,,,534.3594
862272000.0,,,326.35938
862293600.0,,,210.35945
862315200.0,,,224.35963
862336800.0,,,462.36008
862358400.0,,,508.35938
862380000.0,,,226.35954
862401600.0,,,526.3588
862423200.0,,,98.359344
862444800.0,,,0.35946655
862466400.0,,,0.35946655
862488000.0,,,0.35946655
862509600.0,,,0.35946655
862531200.0,,,0.35946655
862552800.0,,,0.35946655
862574400.0,,,0.35949817
862596000.0,,,600.3603
862617600.0,,,132.35968
862639200.0,,,376.35947
862660800.0,,,1078.3601
862682400.0,,,790.35974
862704000.0,,,0.35946655
862725600.0,,,0.35946655
862747200.0,,,0.35946655
862768800.0,,,0.35946655
862790400.0,,,0.35946655
862812000.0,,,90.35971
862833600.0,,,128.35928
862855200.0,,,0.35946655
862876800.0,,,122.35968
862898400.0,,,214.35909
862920000.0,,,284.36035
862941600.0,,,454.3599
862963200.0,,,334.3597
862984800.0,,,302.3594
863006400.0,,,298.35962
863028000.0,,,298.35944
863049600.0,,,322.3594
863071200.0,,,232.35942
863092800.0,,,274.35977
863114400.0,,,190.36026
863136000.0,,,18.359673
863157600.0,,,0.35946655
863179200.0,,,0.35946655
863200800.0,,,0.35946655
863222400.0,,,0.35946655
863244000.0,,,2.359507
863265600.0,,,170.35997
863287200.0,,,794.35834
863308800.0,,,214.35895
863330400.0,,,488.3593
863352000.0,,,1252.3591
863373600.0,,,706.35974
863395200.0,,,0.35946655
863416800.0,,,0.35946655
863438400.0,,,0.35946655
863460000.0,,,0.35946655
863481600.0,,,16.359436
863503200.0,,,94.35933
863524800.0,,,146.35913
863546400.0,,,4.3595223
863568000.0,,,200.35965
863589600.0,,,230.35968
863611200.0,,,262.36008
863632800.0,,,248.35962
863654400.0,,,394.3594
863676000.0,,,766.3596
863697600.0,,,410.3599
863719200.0,,,620.35913
863740800.0,,,296.35983
863762400.0,,,350.35977
863784000.0,,,264.3594
863805600.0,,,484.3593
863827200.0,,,164.35915
863848800.0,,,6.3594666
863870400.0,,,6.359475
863892000.0,,,8.359453
863913600.0,,,0.35946655
863935200.0,,,16.359482
863956800.0,,,908.35986
863978400.0,,,326.3597
864000000.0,,,148.35951
864021600.0,,,318.35992
864043200.0,,,714.3593
864064800.0,,,1112.3593
864086400.0,,,0.35946655
864108000.0,,,0.35946655
864129600.0,,,0.35946655
864151200.0,,,0.35946655
864172800.0,,,148.35913
864194400.0,,,50.359657
864216000.0,,,6.359496
864237600.0,,,82.35952
864259200.0,,,126.3596
864280800.0,,,368.35974
864302400.0,,,498.35947
864324000.0,,,456.35953
864345600.0,,,444.3596
864367200.0,,,438.35947
864388800.0,,,396.3596
864410400.0,,,516.359
864432000.0,,,620.3599
864453600.0,,,598.3598
864475200.0,,,792.35913
864496800.0,,,562.35913
864518400.0,,,208.3593
864540000.0,,,50.359455
864561600.0,,,6.35948
864583200.0,,,12.359457
864604800.0,,,4.359471
864626400.0,,,102.35956
864648000.0,,,912.35974
864669600.0,,,192.35979
864691200.0,,,202.35953
864712800.0,,,208.35944
864734400.0,,,1274.3593
864756000.0,,,1096.3597
864777600.0,,,0.35946655
864799200.0,,,0.35946655
864820800.0,,,0.35946655
864842400.0,,,8.359459
864864000.0,,,12.35951
864885600.0,,,24.359562
864907200.0,,,18.359583
864928800.0,,,262.36002
864950400.0,,,650.359
864972000.0,,,484.35938
864993600.0,,,392.35934
865015200.0,,,386.3595
865036800.0,,,450.35925
865058400.0,,,366.35938
865080000.0,,,350.3596
865101600.0,,,342.35928
865123200.0,,,278.35962
865144800.0,,,264.35968
865166400.0,,,260.3592
865188000.0,,,346.35922
865209600.0,,,262.3594
865231200.0,,,84.359406
865252800.0,,,14.359472
865274400.0,,,10.359479
865296000.0,,,4.3594623
865317600.0,,,26.359455
865339200.0,,,286.35938
865360800.0,,,838.3595
865382400.0,,,290.3594
865404000.0,,,322.35962
865425600.0,,,502.35947
865447200.0,,,1380.3597
