time,latitude,longitude,VGRD_10m
1117022400.0,,,2.703124
1117044000.0,,,1.6875001
1117065600.0,,,-5.7187495
1117087200.0,,,-3.5781221
1117108800.0,,,-0.65625
1117130400.0,,,1.8749964
1117152000.0,,,0.28125253
1117173600.0,,,0.9999951
1117195200.0,,,1.0624989
1117216800.0,,,1.0312476
1117238400.0,,,3.4374974
1117260000.0,,,4.5624905
1117281600.0,,,2.624998
1117303200.0,,,-4.468747
1117324800.0,,,-2.2499976
1117346400.0,,,-2.5312514
1117368000.0,,,-4.359373
1117389600.0,,,-4.6250005
1117411200.0,,,-3.8593745
1117432800.0,,,-2.7499998
1117454400.0,,,-3.7968757
1117476000.0,,,-4.7500005
1117497600.0,,,-6.453124
1117519200.0,,,-2.281246
1117540800.0,,,5.6406236
1117562400.0,,,1.3281251
1117584000.0,,,4.390622
1117605600.0,,,0.015625238
1117627200.0,,,2.59375
1117648800.0,,,3.046874
1117670400.0,,,2.5468748
1117692000.0,,,1.8750001
1117713600.0,,,-0.4062495
1117735200.0,,,-0.24999997
1117756800.0,,,-4.499997
1117778400.0,,,-4.9999943
1117800000.0,,,-3.718749
1117821600.0,,,-3.1718762
1117843200.0,,,-3.6250033
1117864800.0,,,-3.703125
1117886400.0,,,-3.8437483
1117908000.0,,,-2.2343717
1117929600.0,,,-2.9843738
1117951200.0,,,-6.9218764
1117972800.0,,,-8.46875
1117994400.0,,,-7.9218745
1118016000.0,,,-4.4375
1118037600.0,,,-2.031248
1118059200.0,,,-1.9687512
1118080800.0,,,-1.7500001
1118102400.0,,,-0.7500036
1118124000.0,,,-0.109378174
1118145600.0,,,-0.14062643
1118167200.0,,,-1.21875
1118188800.0,,,-2.125001
1118210400.0,,,-2.7812512
1118232000.0,,,-3.125
1118253600.0,,,-3.640624
1118275200.0,,,-4.4218745
1118296800.0,,,-5.609373
1118318400.0,,,-5.9687505
1118340000.0,,,-8.265626
1118361600.0,,,2.5312524
1118383200.0,,,-0.3437497
1118404800.0,,,-0.20312178
1118426400.0,,,-0.17187266
1118448000.0,,,-4.2343745
1118469600.0,,,-3.2343764
1118491200.0,,,-3.624998
1118512800.0,,,-3.828125
1118534400.0,,,-4.656249
1118556000.0,,,-3.406252
1118577600.0,,,-4.109375
1118599200.0,,,-2.5468705
1118620800.0,,,-2.9531286
1118642400.0,,,-6.031248
1118664000.0,,,-6.343747
1118685600.0,,,-8.921875
1118707200.0,,,-8.4375
1118728800.0,,,-3.609383
1118750400.0,,,-1.062482
1118772000.0,,,-3.9374962
1118793600.0,,,-1.1406254
1118815200.0,,,-0.54687595
1118836800.0,,,-1.0312525
1118858400.0,,,-1.9374993
1118880000.0,,,-2.250002
1118901600.0,,,-2.3125021
1118923200.0,,,-2.781252
1118944800.0,,,-3.3750002
1118966400.0,,,-4.249999
1118988000.0,,,-4.468747
1119009600.0,,,-5.1249976
1119031200.0,,,-4.781247
1119052800.0,,,-2.9218729
1119074400.0,,,-0.64062566
1119096000.0,,,0.12499778
1119117600.0,,,-0.68749493
1119139200.0,,,-3.3593788
1119160800.0,,,-4.250001
1119182400.0,,,-4.7500024
1119204000.0,,,-5.000001
1119225600.0,,,-5.0625
1119247200.0,,,-4.75
1119268800.0,,,-3.687498
1119290400.0,,,-2.390626
1119312000.0,,,-4.234379
1119333600.0,,,-4.3124948
1119355200.0,,,-0.96875596
1119376800.0,,,-8.046873
1119398400.0,,,-10.437499
1119420000.0,,,-8.859374
1119441600.0,,,2.0781069
1119463200.0,,,-0.5781208
1119484800.0,,,-1.5624994
1119506400.0,,,-1.2500017
1119528000.0,,,-1.8437519
1119549600.0,,,-2.375002
1119571200.0,,,-2.718752
1119592800.0,,,-2.7343764
1119614400.0,,,-2.8750007
1119636000.0,,,-3.4062498
1119657600.0,,,-3.7968774
1119679200.0,,,-4.437502
1119700800.0,,,-4.5625014
1119722400.0,,,-4.2031255
1119744000.0,,,-2.1250002
1119765600.0,,,-1.5000008
1119787200.0,,,0.92187583
1119808800.0,,,1.296879
1119830400.0,,,-4.937501
1119852000.0,,,-5.8750005
1119873600.0,,,-5.7812505
1119895200.0,,,-5.4218755
1119916800.0,,,-5.124999
1119938400.0,,,-5.203123
1119960000.0,,,-2.0468745
1119981600.0,,,-3.0625029
1120003200.0,,,-4.8124986
1120024800.0,,,-1.2812546
1120046400.0,,,-4.5937457
1120068000.0,,,0.703133
1120089600.0,,,-10.171865
1120111200.0,,,-7.2968726
1120132800.0,,,-2.0624986
1120154400.0,,,-0.5312519
1120176000.0,,,-2.1406267
1120197600.0,,,-2.109376
1120219200.0,,,-2.7343767
1120240800.0,,,-3.1250002
1120262400.0,,,-3.03125
1120284000.0,,,-3.374999
1120305600.0,,,-3.0781264
1120327200.0,,,-3.7343774
1120348800.0,,,-4.4218755
1120370400.0,,,-5.2968736
1120392000.0,,,-5.4062505
1120413600.0,,,-4.9062514
1120435200.0,,,-4.015627
1120456800.0,,,-3.000003
1120478400.0,,,-2.5937536
1120500000.0,,,-1.484372
1120521600.0,,,-6.0000005
1120543200.0,,,-6.3750005
1120564800.0,,,-6.3125005
1120586400.0,,,-5.109374
1120608000.0,,,-4.859375
1120629600.0,,,-4.546875
1120651200.0,,,-2.2031217
1120672800.0,,,-2.9531288
1120694400.0,,,-5.1562486
1120716000.0,,,-3.2968743
1120737600.0,,,-4.0156217
1120759200.0,,,0.34374613
1120780800.0,,,-5.2031245
1120802400.0,,,-7.5312486
1120824000.0,,,-2.2812524
1120845600.0,,,-2.375002
1120867200.0,,,-2.8281245
1120888800.0,,,-2.9531264
1120910400.0,,,-2.5624983
1120932000.0,,,-3.062501
1120953600.0,,,-2.640626
1120975200.0,,,-2.75
1120996800.0,,,-3.5
1121018400.0,,,-3.875
1121040000.0,,,-4.5468755
1121061600.0,,,-5.2656264
1121083200.0,,,-5.359375
1121104800.0,,,-4.5
1121126400.0,,,-4.6875005
1121148000.0,,,-5.437501
1121169600.0,,,-6.3125014
1121191200.0,,,-1.5781289
1121212800.0,,,-5.671876
1121234400.0,,,-6.203126
1121256000.0,,,-6.1249995
1121277600.0,,,-5.78125
1121299200.0,,,-5.5625
1121320800.0,,,-4.4218736
1121342400.0,,,-3.2968736
1121364000.0,,,-2.640625
1121385600.0,,,-1.2499963
1121407200.0,,,-0.65624815
1121428800.0,,,-4.874986
1121450400.0,,,-1.8593659
1121472000.0,,,0.10937691
1121493600.0,,,-4.0156255
1121515200.0,,,-5.2031245
1121536800.0,,,-3.5312486
1121558400.0,,,-2.546874
1121580000.0,,,-2.734375
1121601600.0,,,-2.9843752
1121623200.0,,,-3.4062507
1121644800.0,,,-3.843751
1121666400.0,,,-3.3281267
1121688000.0,,,-3.8437502
1121709600.0,,,-3.5156262
1121731200.0,,,-4.515626
1121752800.0,,,-4.609375
1121774400.0,,,-4.7812495
1121796000.0,,,-5.421875
1121817600.0,,,-5.656251
1121839200.0,,,-5.8593736
1121860800.0,,,-6.4062457
1121882400.0,,,-2.7968686
1121904000.0,,,-5.9843745
1121925600.0,,,-6.046875
1121947200.0,,,-5.5156236
1121968800.0,,,-4.875
1121990400.0,,,-5.2343745
1122012000.0,,,-4.4062476
1122033600.0,,,-1.7656243
1122055200.0,,,-1.6093751
1122076800.0,,,-0.9843687
1122098400.0,,,1.999998
1122120000.0,,,0.78125125
1122141600.0,,,0.2500036
1122163200.0,,,-0.17187202
1122184800.0,,,-2.390626
1122206400.0,,,-6.1874976
1122228000.0,,,-4.3750005
1122249600.0,,,-3.453125
1122271200.0,,,-3.0468762
1122292800.0,,,-2.8281274
1122314400.0,,,-3.5
1122336000.0,,,-4.453125
1122357600.0,,,-5.3125005
1122379200.0,,,-5.0000033
1122400800.0,,,-5.515625
1122422400.0,,,-5.531251
1122444000.0,,,-4.9843774
1122465600.0,,,-4.9062495
1122487200.0,,,-5.2812514
1122508800.0,,,-5.9218764
1122530400.0,,,-5.468751
1122552000.0,,,-4.390626
1122573600.0,,,-2.6874967
1122595200.0,,,-7.093749
1122616800.0,,,-7.234374
1122638400.0,,,-6.234376
1122660000.0,,,-5.453124
1122681600.0,,,-5.046876
1122703200.0,,,-4.187499
1122724800.0,,,-1.4531205
1122746400.0,,,-2.4999971
1122768000.0,,,2.2187462
1122789600.0,,,0.7656198
1122811200.0,,,-2.226074e-07
1122832800.0,,,0.781252
1122854400.0,,,-0.2812477
1122876000.0,,,-2.5156243
1122897600.0,,,-5.5312505
1122919200.0,,,-5.0468736
1122940800.0,,,-4.9375
1122962400.0,,,-5.125001
1122984000.0,,,-5.437502
1123005600.0,,,-5.484376
1123027200.0,,,-5.015626
1123048800.0,,,-5.3593745
1123070400.0,,,-6.0468707
1123092000.0,,,-5.8749995
1123113600.0,,,-5.3750005
1123135200.0,,,-5.3749995
1123156800.0,,,-5.515624
1123178400.0,,,-5.46875
1123200000.0,,,-5.9843745
1123221600.0,,,-5.765624
1123243200.0,,,-4.3906255
1123264800.0,,,-3.8437502
1123286400.0,,,-6.9375
1123308000.0,,,-7.2500005
1123329600.0,,,-6.859374
1123351200.0,,,-5.546874
1123372800.0,,,-4.8437486
1123394400.0,,,-3.0312476
1123416000.0,,,-1.5937512
1123437600.0,,,-0.67187357
1123459200.0,,,1.0625048
1123480800.0,,,-1.2031194
1123502400.0,,,-0.21875009
1123524000.0,,,-1.984372
1123545600.0,,,-1.7812471
1123567200.0,,,-1.8750025
1123588800.0,,,-3.8749983
1123610400.0,,,-4.328124
1123632000.0,,,-4.703125
1123653600.0,,,-5.34375
1123675200.0,,,-5.5625
1123696800.0,,,-5.6875
1123718400.0,,,-6.3281245
1123740000.0,,,-6.499996
1123761600.0,,,-6.093748
1123783200.0,,,-5.8281245
1123804800.0,,,-5.546876
1123826400.0,,,-4.984376
1123848000.0,,,-5.234374
1123869600.0,,,-4.75
1123891200.0,,,-5.093748
1123912800.0,,,-5.124998
1123934400.0,,,-4.578124
1123956000.0,,,-0.031251233
1123977600.0,,,-5.546874
1123999200.0,,,-6.015627
1124020800.0,,,-6.796877
1124042400.0,,,-6.140624
1124064000.0,,,-4.374999
1124085600.0,,,-2.3906229
1124107200.0,,,-1.7812507
1124128800.0,,,-2.1562474
1124150400.0,,,-1.7812521
1124172000.0,,,0.2968751
1124193600.0,,,-0.781249
1124215200.0,,,-0.8281265
1124236800.0,,,-0.74999774
1124258400.0,,,-0.45312577
1124280000.0,,,-2.9843767
1124301600.0,,,-3.7187502
1124323200.0,,,-4.812501
1124344800.0,,,-5.375001
1124366400.0,,,-5.3906255
1124388000.0,,,-5.8124995
1124409600.0,,,-5.625001
1124431200.0,,,-5.6875014
1124452800.0,,,-5.890626
1124474400.0,,,-6.21875
1124496000.0,,,-6.15625
1124517600.0,,,-5.875
1124539200.0,,,-5.5000005
1124560800.0,,,-5.031249
1124582400.0,,,-2.4687476
1124604000.0,,,-3.1562488
1124625600.0,,,-4.0
1124647200.0,,,0.64061993
1124668800.0,,,-5.250002
1124690400.0,,,-6.0156245
1124712000.0,,,-6.4375
1124733600.0,,,-6.625
1124755200.0,,,-5.031248
1124776800.0,,,-4.484373
1124798400.0,,,-1.5156263
1124820000.0,,,-2.1562524
1124841600.0,,,-4.015602
1124863200.0,,,1.0468737
1124884800.0,,,1.6250024
1124906400.0,,,0.781253
1124928000.0,,,1.0000052
1124949600.0,,,0.18750349
1124971200.0,,,1.1875064
1124992800.0,,,-2.3749986
1125014400.0,,,-4.234375
1125036000.0,,,-4.937501
1125057600.0,,,-5.015626
1125079200.0,,,-5.9531245
1125100800.0,,,-6.34375
1125122400.0,,,-6.4999995
1125144000.0,,,-6.109375
1125165600.0,,,-6.375
1125187200.0,,,-6.125
1125208800.0,,,-5.5
1125230400.0,,,-5.1406236
1125252000.0,,,-4.640626
1125273600.0,,,0.98437816
1125295200.0,,,1.3593779
1125316800.0,,,-1.8906233
1125338400.0,,,-0.7499991
1125360000.0,,,-6.234377
1125381600.0,,,-6.5468764
1125403200.0,,,-4.8906264
1125424800.0,,,-5.4999986
1125446400.0,,,-5.437502
1125468000.0,,,-6.7031236
1125489600.0,,,-4.218751
1125511200.0,,,-5.890626
1125532800.0,,,0.4843703
1125554400.0,,,-0.34375224
1125576000.0,,,1.5937513
1125597600.0,,,3.5000002
1125619200.0,,,1.687502
1125640800.0,,,-0.15625294
1125662400.0,,,-0.3281245
1125684000.0,,,0.85937566
1125705600.0,,,-0.92187536
1125727200.0,,,-4.140625
1125748800.0,,,-5.1718745
1125770400.0,,,-5.625
1125792000.0,,,-6.34375
1125813600.0,,,-6.6406255
1125835200.0,,,-6.7500005
1125856800.0,,,-6.96875
1125878400.0,,,-6.890626
1125900000.0,,,-5.8750005
1125921600.0,,,-4.8593755
1125943200.0,,,-4.0
1125964800.0,,,-1.0312507
1125986400.0,,,2.921875
1126008000.0,,,0.8749995
1126029600.0,,,0.21875143
1126051200.0,,,-6.4843764
1126072800.0,,,-7.25
1126094400.0,,,-7.187499
1126116000.0,,,-6.5156236
1126137600.0,,,-4.0
1126159200.0,,,-4.093752
1126180800.0,,,-5.2500024
1126202400.0,,,-4.7656255
1126224000.0,,,-0.84374946
1126245600.0,,,0.7499943
1126267200.0,,,1.2968675
1126288800.0,,,-0.7031271
1126310400.0,,,-0.8593757
1126332000.0,,,-0.20312586
1126353600.0,,,0.17187195
1126375200.0,,,0.078127734
1126396800.0,,,-0.09374993
1126418400.0,,,-0.15624899
1126440000.0,,,-3.4374995
1126461600.0,,,-5.437499
1126483200.0,,,-6.4843745
1126504800.0,,,-6.656251
1126526400.0,,,-7.25
1126548000.0,,,-7.484377
1126569600.0,,,-7.3437514
1126591200.0,,,-6.8593745
1126612800.0,,,-4.765624
1126634400.0,,,-3.2968736
1126656000.0,,,1.7656218
1126677600.0,,,1.1093726
1126699200.0,,,0.6249991
1126720800.0,,,0.20312557
1126742400.0,,,-6.937501
1126764000.0,,,-7.2031255
1126785600.0,,,-6.9999986
1126807200.0,,,-6.5
1126828800.0,,,-5.1718736
1126850400.0,,,-3.6562486
1126872000.0,,,-3.6718767
1126893600.0,,,-5.2343745
1126915200.0,,,-0.6249987
1126936800.0,,,0.031241272
1126958400.0,,,-1.7031174
1126980000.0,,,-0.49999878
1127001600.0,,,-0.10937736
1127023200.0,,,-0.7500013
1127044800.0,,,-0.95312536
1127066400.0,,,-0.8125007
1127088000.0,,,-3.015628
1127109600.0,,,1.5781232
1127131200.0,,,-0.3124976
1127152800.0,,,-2.2499976
1127174400.0,,,-5.8749995
1127196000.0,,,-6.7656245
1127217600.0,,,-7.093749
1127239200.0,,,-7.7499995
1127260800.0,,,-7.828124
1127282400.0,,,-7.421876
1127304000.0,,,-4.1718736
1127325600.0,,,-0.7031249
1127347200.0,,,-1.7499982
1127368800.0,,,-0.6093775
1127390400.0,,,-0.6874945
1127412000.0,,,-0.046876557
1127433600.0,,,-5.593751
1127455200.0,,,-8.609373
1127476800.0,,,-7.1718745
1127498400.0,,,-7.0781255
1127520000.0,,,-6.374997
1127541600.0,,,-2.9062436
1127563200.0,,,-0.7343753
1127584800.0,,,-3.2343698
1127606400.0,,,-1.7343724
1127628000.0,,,-0.01561982
1127649600.0,,,-1.5937419
1127671200.0,,,-1.5468786
1127692800.0,,,0.53124374
1127714400.0,,,0.51561844
1127736000.0,,,-0.3750006
1127757600.0,,,-2.0781262
1127779200.0,,,-0.6406307
1127800800.0,,,-2.734374
1127822400.0,,,-0.046884194
1127844000.0,,,0.57811755
1127865600.0,,,-2.6874979
1127887200.0,,,-4.421873
1127908800.0,,,-5.218748
1127930400.0,,,-5.390624
1127952000.0,,,-7.265624
1127973600.0,,,-7.25
1127995200.0,,,-2.687493
1128016800.0,,,0.21875063
1128038400.0,,,-1.015624
1128060000.0,,,0.60937417
1128081600.0,,,0.6250006
1128103200.0,,,-0.32812253
1128124800.0,,,-5.609374
1128146400.0,,,-6.296877
1128168000.0,,,-7.8906236
1128189600.0,,,-8.593748
1128211200.0,,,-7.2343726
1128232800.0,,,-0.18750502
1128254400.0,,,4.406246
1128276000.0,,,-1.2656238
1128297600.0,,,-1.3750015
1128319200.0,,,-0.1562486
1128340800.0,,,1.4062511
1128362400.0,,,2.9843678
1128384000.0,,,1.3749974
1128405600.0,,,-0.74999857
1128427200.0,,,-1.499999
1128448800.0,,,-2.09375
1128470400.0,,,-2.5156248
1128492000.0,,,-3.3437495
1128513600.0,,,-2.2031212
1128535200.0,,,-0.28124845
1128556800.0,,,0.85937625
1128578400.0,,,-0.3750023
1128600000.0,,,-2.4999988
1128621600.0,,,-2.671873
1128643200.0,,,-3.59375
1128664800.0,,,-4.2656183
1128686400.0,,,0.4218753
1128708000.0,,,-0.39062512
1128729600.0,,,-2.187502
1128751200.0,,,-0.234376
1128772800.0,,,-1.5156221
1128794400.0,,,-0.046878748
1128816000.0,,,-5.140625
1128837600.0,,,-5.937502
1128859200.0,,,-6.4062505
1128880800.0,,,-8.156246
1128902400.0,,,-4.140624
1128924000.0,,,-3.8281238
1128945600.0,,,-3.8906236
1128967200.0,,,1.8905985
1128988800.0,,,0.17187291
1129010400.0,,,1.749995
1129032000.0,,,0.25000125
1129053600.0,,,-0.76562464
1129075200.0,,,-2.187501
1129096800.0,,,-3.2500012
1129118400.0,,,0.45312303
1129140000.0,,,-2.484372
1129161600.0,,,0.49999085
1129183200.0,,,-1.9531257
1129204800.0,,,2.109373
1129226400.0,,,0.60937124
1129248000.0,,,-1.2968744
1129269600.0,,,-2.937499
1129291200.0,,,-2.4218755
1129312800.0,,,-2.1093783
1129334400.0,,,-5.624994
1129356000.0,,,-1.1874998
1129377600.0,,,0.109375454
1129399200.0,,,0.078124344
1129420800.0,,,-1.3437502
1129442400.0,,,-0.07812758
1129464000.0,,,0.26562515
1129485600.0,,,-0.09375091
1129507200.0,,,-4.062498
1129528800.0,,,-4.124999
1129550400.0,,,-5.7499995
1129572000.0,,,-2.843748
1129593600.0,,,-3.6562495
1129615200.0,,,-3.9999993
1129636800.0,,,-3.078122
1129658400.0,,,-2.656248
1129680000.0,,,-0.24999891
1129701600.0,,,-0.62499774
1129723200.0,,,0.2656244
1129744800.0,,,-1.2500056
1129766400.0,,,-0.984377
1129788000.0,,,-0.1718811
1129809600.0,,,-1.8750017
1129831200.0,,,-1.6250024
1129852800.0,,,-2.6718743
1129874400.0,,,-2.6718724
1129896000.0,,,-2.046875
1129917600.0,,,-2.8749974
1129939200.0,,,-1.6562546
1129960800.0,,,-0.98437625
1129982400.0,,,-2.421876
1130004000.0,,,-3.2187495
1130025600.0,,,-1.046878
1130047200.0,,,-1.2031245
1130068800.0,,,0.49999985
1130090400.0,,,-1.2812505
1130112000.0,,,-2.1093757
1130133600.0,,,-2.187499
1130155200.0,,,-0.8593749
1130176800.0,,,0.45312548
1130198400.0,,,-0.7656219
1130220000.0,,,-1.3281236
1130241600.0,,,-1.7656231
1130263200.0,,,-3.7343755
1130284800.0,,,-3.3906248
1130306400.0,,,-4.1718726
1130328000.0,,,-2.8906233
1130349600.0,,,-1.9218733
1130371200.0,,,-0.4375005
1130392800.0,,,0.15625224
1130414400.0,,,-2.6093707
1130436000.0,,,-1.0468702
1130457600.0,,,-1.2812532
1130479200.0,,,-2.7500002
1130500800.0,,,-2.9062479
1130522400.0,,,-1.9374998
1130544000.0,,,1.0624895
1130565600.0,,,0.9531217
1130587200.0,,,-0.71875393
1130608800.0,,,-1.7500006
1130630400.0,,,-3.031251
1130652000.0,,,-2.8593755
1130673600.0,,,-1.0781288
1130695200.0,,,-1.8749971
1130716800.0,,,-1.9999979
1130738400.0,,,-0.6406205
1130760000.0,,,-0.5156232
1130781600.0,,,0.48437446
1130803200.0,,,-1.218751
1130824800.0,,,-0.234378
1130846400.0,,,-1.0781248
1130868000.0,,,0.84374905
1130889600.0,,,4.8437366
1130911200.0,,,4.9843807
1130932800.0,,,-0.85937047
1130954400.0,,,-1.7656262
1130976000.0,,,-2.6406286
1130997600.0,,,-3.5
1131019200.0,,,-3.156251
1131040800.0,,,-1.9531264
1131062400.0,,,-2.187499
1131084000.0,,,-0.43750215
1131105600.0,,,-2.375
1131127200.0,,,-2.296873
1131148800.0,,,-1.2187502
1131170400.0,,,-1.7499995
1131192000.0,,,-1.9999998
1131213600.0,,,-1.3437473
1131235200.0,,,1.2031254
1131256800.0,,,-0.2343735
1131278400.0,,,-1.7968726
1131300000.0,,,-2.3749962
1131321600.0,,,0.0624962
1131343200.0,,,-0.9843753
1131364800.0,,,-0.92187613
1131386400.0,,,-1.3593744
1131408000.0,,,-0.20313244
1131429600.0,,,-0.70312804
1131451200.0,,,-0.81250054
1131472800.0,,,-1.3906236
1131494400.0,,,-0.14062645
1131516000.0,,,0.4999974
1131537600.0,,,0.32812315
1131559200.0,,,-0.32812324
1131580800.0,,,-3.593748
1131602400.0,,,-2.2812486
1131624000.0,,,-0.6250039
1131645600.0,,,-1.2656256
1131667200.0,,,-2.2031252
1131688800.0,,,-2.3437512
1131710400.0,,,-3.5468738
1131732000.0,,,-3.406249
1131753600.0,,,-0.3437519
1131775200.0,,,0.5000012
1131796800.0,,,1.2187468
1131818400.0,,,-1.8906217
1131840000.0,,,-1.3906244
1131861600.0,,,-1.4531224
1131883200.0,,,-0.0781274
1131904800.0,,,-0.9375018
1131926400.0,,,-0.98437655
1131948000.0,,,-1.031247
1131969600.0,,,0.21874863
1131991200.0,,,0.81250125
1132012800.0,,,2.343748
1132034400.0,,,0.968748
1132056000.0,,,-0.20312329
1132077600.0,,,0.49999958
1132099200.0,,,0.6249989
1132120800.0,,,0.3750006
1132142400.0,,,-1.1093733
1132164000.0,,,-0.4531265
1132185600.0,,,-0.42187467
1132207200.0,,,0.35937548
1132228800.0,,,0.5000006
1132250400.0,,,-0.1249997
1132272000.0,,,-4.4999986
1132293600.0,,,-3.3593743
1132315200.0,,,0.20312327
1132336800.0,,,-1.6249992
1132358400.0,,,-1.4999986
1132380000.0,,,-3.140624
1132401600.0,,,-2.5312498
1132423200.0,,,-2.8437498
1132444800.0,,,-2.062499
1132466400.0,,,-2.6406248
1132488000.0,,,-2.5156264
1132509600.0,,,-2.5468755
1132531200.0,,,-1.7968744
1132552800.0,,,-2.0781274
1132574400.0,,,-3.1562505
1132596000.0,,,-2.1562514
1132617600.0,,,-0.15624607
1132639200.0,,,0.9062498
1132660800.0,,,0.5156257
1132682400.0,,,1.4218742
1132704000.0,,,-0.2812613
1132725600.0,,,-0.35938582
1132747200.0,,,0.24999769
1132768800.0,,,2.0625012
1132790400.0,,,1.7500006
1132812000.0,,,1.4687505
1132833600.0,,,0.9843735
1132855200.0,,,0.21875066
1132876800.0,,,-1.3281242
1132898400.0,,,-0.6718738
1132920000.0,,,-0.17187554
1132941600.0,,,0.28125125
1132963200.0,,,-3.9218676
1132984800.0,,,-3.749995
1133006400.0,,,-0.51561785
1133028000.0,,,-0.7187477
1133049600.0,,,2.0312502
1133071200.0,,,-1.4687473
1133092800.0,,,-2.8593748
1133114400.0,,,-1.781248
1133136000.0,,,-3.468748
1133157600.0,,,-3.1093736
1133179200.0,,,-1.1562477
1133200800.0,,,-1.3281252
1133222400.0,,,-2.5624986
1133244000.0,,,-2.5156236
1133265600.0,,,-0.34374616
1133287200.0,,,0.92187434
1133308800.0,,,1.1093743
1133330400.0,,,-0.31250092
1133352000.0,,,1.7343737
1133373600.0,,,2.3749995
1133395200.0,,,1.5937437
1133416800.0,,,0.31250134
1133438400.0,,,0.34375218
1133460000.0,,,-0.6406257
1133481600.0,,,-0.43749833
1133503200.0,,,-0.9374971
1133524800.0,,,-1.4218732
1133546400.0,,,0.7968785
1133568000.0,,,0.26562446
1133589600.0,,,0.12499942
1133611200.0,,,0.87499964
1133632800.0,,,-0.10937458
1133654400.0,,,-2.2031233
1133676000.0,,,-1.9687483
1133697600.0,,,-2.0312471
1133719200.0,,,0.5468754
1133740800.0,,,0.34374884
1133762400.0,,,-0.92188215
1133784000.0,,,-4.03125
1133805600.0,,,-3.7812488
1133827200.0,,,-2.0625007
1133848800.0,,,-1.3750036
1133870400.0,,,-2.7968757
1133892000.0,,,-2.6562486
1133913600.0,,,0.50000197
1133935200.0,,,-0.48437235
1133956800.0,,,0.23437637
1133978400.0,,,0.21874955
1134000000.0,,,-1.3593715
1134021600.0,,,0.9374993
1134043200.0,,,-0.49999776
1134064800.0,,,1.5000011
1134086400.0,,,2.0781224
1134108000.0,,,0.59374785
1134129600.0,,,1.0937493
1134151200.0,,,-1.2031244
1134172800.0,,,-1.9062483
1134194400.0,,,-0.51562494
1134216000.0,,,0.1875005
1134237600.0,,,0.21875226
1134259200.0,,,-5.6228316e-07
1134280800.0,,,-0.6093759
1134302400.0,,,-0.32812798
1134324000.0,,,-1.3281254
1134345600.0,,,-2.9218752
1134367200.0,,,-2.6249979
1134388800.0,,,-1.4062454
1134410400.0,,,-3.2812493
1134432000.0,,,-2.7968774
1134453600.0,,,-0.51562864
1134475200.0,,,-1.8749995
1134496800.0,,,-0.765625
1134518400.0,,,-1.8906248
1134540000.0,,,-2.078126
1134561600.0,,,-3.7500014
1134583200.0,,,-0.06250226
1134604800.0,,,1.1562495
1134626400.0,,,1.2812517
1134648000.0,,,2.3437524
1134669600.0,,,2.3593771
1134691200.0,,,3.7343757
1134712800.0,,,2.781253
1134734400.0,,,3.5624979
1134756000.0,,,1.4531274
1134777600.0,,,1.9218732
1134799200.0,,,0.40624872
1134820800.0,,,-0.29687154
1134842400.0,,,-1.265625
1134864000.0,,,1.078125
1134885600.0,,,1.4843749
1134907200.0,,,1.0468756
1134928800.0,,,0.40625024
1134950400.0,,,0.9687459
1134972000.0,,,0.5312494
1134993600.0,,,-0.6093754
1135015200.0,,,-1.390624
1135036800.0,,,-1.3593737
1135058400.0,,,0.2656278
1135080000.0,,,-0.0937521
1135101600.0,,,-1.8593755
1135123200.0,,,-2.031256
1135144800.0,,,-2.1874955
1135166400.0,,,0.48437512
1135188000.0,,,1.0781257
1135209600.0,,,-1.0468721
1135231200.0,,,-1.2031281
1135252800.0,,,-1.8749948
1135274400.0,,,0.20312434
1135296000.0,,,-0.43750405
1135317600.0,,,0.031252153
1135339200.0,,,1.2031277
1135360800.0,,,3.234373
1135382400.0,,,3.5156236
1135404000.0,,,1.8906193
1135425600.0,,,1.0312485
1135447200.0,,,0.5156246
1135468800.0,,,-1.0312505
1135490400.0,,,1.5624973
1135512000.0,,,2.78125
1135533600.0,,,3.781251
1135555200.0,,,2.5781274
1135576800.0,,,2.0156255
1135598400.0,,,0.45312485
1135620000.0,,,-0.57812274
1135641600.0,,,0.8750008
1135663200.0,,,0.37500128
1135684800.0,,,0.43749887
1135706400.0,,,1.046875
1135728000.0,,,-0.87499416
1135749600.0,,,-0.57812333
1135771200.0,,,-0.85937256
1135792800.0,,,1.624999
1135814400.0,,,-0.18749772
1135836000.0,,,1.7187521
1135857600.0,,,-1.6562506
1135879200.0,,,-1.6406261
1135900800.0,,,2.0468802
1135922400.0,,,-1.578128
1135944000.0,,,-0.28124893
1135965600.0,,,1.7812504
1135987200.0,,,3.6249979
1136008800.0,,,-1.4062454
1136030400.0,,,1.9531273
1136052000.0,,,2.7031083
1136073600.0,,,-0.5781265
1136095200.0,,,-1.5000007
1136116800.0,,,-0.21875203
1136138400.0,,,-0.6093735
1136160000.0,,,-1.4218719
1136181600.0,,,-0.18750057
1136203200.0,,,0.09375093
1136224800.0,,,1.4062531
1136246400.0,,,1.4687507
1136268000.0,,,1.0468754
1136289600.0,,,0.953125
1136311200.0,,,0.9531248
1136332800.0,,,0.43750036
1136354400.0,,,1.2343736
1136376000.0,,,1.0468745
1136397600.0,,,-1.1249965
1136419200.0,,,1.015627
1136440800.0,,,0.87500125
1136462400.0,,,0.3124983
1136484000.0,,,-0.40625048
1136505600.0,,,0.3124985
1136527200.0,,,-1.4218748
